CVE_LOC,CVE_MUN,CVE_ENT,NOM_LOC,NOM_MUN,NOM_ENT,rnpa,tot_subsidies,POBTOT,POBFEM,POBMAS,deci_lon,deci_lat
130580001,13058,13,TASQUILLO,TASQUILLO,HIDALGO,1300000997,43878,4030,2222,1808,-99.3125561111111,20.551772222222223
130580001,13058,13,TASQUILLO,TASQUILLO,HIDALGO,1300001037,19440,4030,2222,1808,-99.3125561111111,20.551772222222223
130580001,13058,13,TASQUILLO,TASQUILLO,HIDALGO,1300003041,7450,4030,2222,1808,-99.3125561111111,20.551772222222223
130580001,13058,13,TASQUILLO,TASQUILLO,HIDALGO,1802002061,260400,4030,2222,1808,-99.3125561111111,20.551772222222223
130580008,13058,13,CUAUHTEMOC,TASQUILLO,HIDALGO,1802002061,667599,32,17,15,-99.37995749999999,20.575995555555554
130580008,13058,13,CUAUHTEMOC,TASQUILLO,HIDALGO,405000777,105697,32,17,15,-99.37995749999999,20.575995555555554
130580010,13058,13,EL EPAZOTE,TASQUILLO,HIDALGO,1300000989,737025.6799999999,194,96,98,-99.4576675,20.593771666666665
130580011,13058,13,LA FLORIDA,TASQUILLO,HIDALGO,1300000997,300906.33999999997,18,7,11,-99.39067527777779,20.594241666666665
130580011,13058,13,LA FLORIDA,TASQUILLO,HIDALGO,1802002061,340515,18,7,11,-99.39067527777779,20.594241666666665
130580016,13058,13,NOXTHEY,TASQUILLO,HIDALGO,1300000989,185390,225,135,90,-99.43087944444444,20.583010277777777
130580016,13058,13,NOXTHEY,TASQUILLO,HIDALGO,1300001003,938331.71,225,135,90,-99.43087944444444,20.583010277777777
130580016,13058,13,NOXTHEY,TASQUILLO,HIDALGO,2708001397,2723295,225,135,90,-99.43087944444444,20.583010277777777
130590001,13059,13,TECOZAUTLA,TECOZAUTLA,HIDALGO,NA,2301999.99,6701,3566,3135,-99.63492388888889,20.53387277777778
130590006,13059,13,BANZHA,TECOZAUTLA,HIDALGO,1300001102,300536,761,403,358,-99.58269472222221,20.58472472222222
130590018,13059,13,MANGUANI,TECOZAUTLA,HIDALGO,1300000369,4786544.46,246,122,124,-99.63581861111112,20.600055
130590018,13059,13,MANGUANI,TECOZAUTLA,HIDALGO,NA,215000,246,122,124,-99.63581861111112,20.600055
130590022,13059,13,EL PALMAR,TECOZAUTLA,HIDALGO,1300001029,92695,305,166,139,-99.52328861111111,20.550899444444447
130590024,13059,13,EL PASO,TECOZAUTLA,HIDALGO,1300000369,2961730.17,318,143,175,-99.63929361111111,20.577513333333332
130590024,13059,13,EL PASO,TECOZAUTLA,HIDALGO,1300001102,115274,318,143,175,-99.63929361111111,20.577513333333332
130590026,13059,13,EL RIITO,TECOZAUTLA,HIDALGO,1300001029,2215033.06,715,353,362,-99.63096972222222,20.57608111111111
130590037,13059,13,YETHAY,TECOZAUTLA,HIDALGO,1300000997,84920,449,235,214,-99.64950333333334,20.555913333333333
130590037,13059,13,YETHAY,TECOZAUTLA,HIDALGO,1300001037,100793.5,449,235,214,-99.64950333333334,20.555913333333333
130590054,13059,13,TZIDEJHE,TECOZAUTLA,HIDALGO,1300001029,278085,540,279,261,-99.52210944444444,20.587943055555556
130590054,13059,13,TZIDEJHE,TECOZAUTLA,HIDALGO,405000777,657450,540,279,261,-99.52210944444444,20.587943055555556
130610001,13061,13,TEPEAPULCO,TEPEAPULCO,HIDALGO,1300000070,67200,16368,8558,7810,-98.55366166666667,19.78567388888889
130610001,13061,13,TEPEAPULCO,TEPEAPULCO,HIDALGO,1300000096,80000,16368,8558,7810,-98.55366166666667,19.78567388888889
130610009,13061,13,PALO HUECO,TEPEAPULCO,HIDALGO,1300000096,121840,207,100,107,-98.39106333333334,19.90657
130610011,13061,13,SAN MIGUEL ALLENDE,TEPEAPULCO,HIDALGO,1300000070,84000,409,205,204,-98.4056175,19.874525000000002
130610011,13061,13,SAN MIGUEL ALLENDE,TEPEAPULCO,HIDALGO,1300000096,548280,409,205,204,-98.4056175,19.874525000000002
130610017,13061,13,VISTA HERMOSA,TEPEAPULCO,HIDALGO,1300000070,33600,135,68,67,-98.40899333333334,19.825118333333332
130610037,13061,13,LA RINCONADA,TEPEAPULCO,HIDALGO,1300000096,426440,110,52,58,-98.3968863888889,19.88276611111111
130610043,13061,13,LA CANADA,TEPEAPULCO,HIDALGO,NA,120000,70,31,39,-98.55187027777778,19.749335833333333
130630001,13063,13,TEPEJI DEL RIO DE OCAMPO,TEPEJI DEL RIO DE OCAMPO,HIDALGO,1300000088,52500,36618,19077,17541,-99.34181416666667,19.90521722222222
130630098,13063,13,TEPEJI DEL RIO [EJIDO],TEPEJI DEL RIO DE OCAMPO,HIDALGO,1300000088,400000,25,11,14,-99.35186277777777,19.931545555555555
130630098,13063,13,TEPEJI DEL RIO [EJIDO],TEPEJI DEL RIO DE OCAMPO,HIDALGO,NA,80000,25,11,14,-99.35186277777777,19.931545555555555
130670001,13067,13,TEZONTEPEC DE ALDAMA,TEZONTEPEC DE ALDAMA,HIDALGO,NA,50000,5398,2764,2634,-99.27268277777777,20.192761666666666
130670006,13067,13,MANGAS,TEZONTEPEC DE ALDAMA,HIDALGO,1300000138,70600,3990,2077,1913,-99.24853972222222,20.187483333333333
130760064,13076,13,EL PASO,TULA DE ALLENDE,HIDALGO,1300000369,442114.17000000004,12,6,6,-99.40876277777778,20.04961888888889
130770001,13077,13,TULANCINGO,TULANCINGO DE BRAVO,HIDALGO,NA,5343552,106163,56161,50002,-98.36807277777777,20.080605
130840001,13084,13,ZIMAPAN,ZIMAPAN,HIDALGO,1802002061,694400,14732,7791,6941,-99.38311305555555,20.73806888888889
130840008,13084,13,BONHU,ZIMAPAN,HIDALGO,405000777,92695,98,51,47,-99.39583333333334,20.67027777777778
130840029,13084,13,LLANO SEGUNDO,ZIMAPAN,HIDALGO,1300000369,811779,290,150,140,-99.43725,20.640003333333333
130840039,13084,13,PLUTARCO ELIAS CALLES (SANTIAGO),ZIMAPAN,HIDALGO,1802002061,105697,912,505,407,-99.37598,20.727565277777774
130840047,13084,13,SAN FRANCISCO,ZIMAPAN,HIDALGO,1802002061,105697,22,12,10,-99.38073194444443,20.81892611111111
130840050,13084,13,EL SAUCILLO,ZIMAPAN,HIDALGO,1300003041,2063700.04,131,71,60,-99.45519194444445,20.642088333333334
130840050,13084,13,EL SAUCILLO,ZIMAPAN,HIDALGO,405000777,185390,131,71,60,-99.45519194444445,20.642088333333334
130840061,13084,13,VICENTE GUERRERO (EL TABLON),ZIMAPAN,HIDALGO,1300001037,119512,54,28,26,-99.3645925,20.613647222222223
130840061,13084,13,VICENTE GUERRERO (EL TABLON),ZIMAPAN,HIDALGO,1802002061,381122,54,28,26,-99.3645925,20.613647222222223
130840061,13084,13,VICENTE GUERRERO (EL TABLON),ZIMAPAN,HIDALGO,405000777,548166,54,28,26,-99.3645925,20.613647222222223
130840067,13084,13,YETHAY,ZIMAPAN,HIDALGO,1300000997,84920,96,59,37,-99.49122861111111,20.686500555555554
130840067,13084,13,YETHAY,ZIMAPAN,HIDALGO,1300001037,100793.5,96,59,37,-99.49122861111111,20.686500555555554
130840067,13084,13,YETHAY,ZIMAPAN,HIDALGO,1802002061,560226,96,59,37,-99.49122861111111,20.686500555555554
130840071,13084,13,LA CRUZ (EJIDO DE LA CRUZ),ZIMAPAN,HIDALGO,1802002061,275399,74,39,35,-99.35410611111111,20.589579166666667
130840074,13084,13,PONTIHU,ZIMAPAN,HIDALGO,1300000369,333281,99,48,51,-99.40631888888889,20.6245525
130840075,13084,13,PUETZEY,ZIMAPAN,HIDALGO,405000777,577757,63,29,34,-99.38028666666666,20.669010833333335
130840076,13084,13,SAN MIGUEL TETILLAS,ZIMAPAN,HIDALGO,1802002061,62160,78,36,42,-99.30901388888888,20.6112125
140010001,14001,14,ACATIC,ACATIC,JALISCO,1404000380,130320,13033,6697,6336,-102.90527777777778,20.779444444444444
140010001,14001,14,ACATIC,ACATIC,JALISCO,1404003871,762478,13033,6697,6336,-102.90527777777778,20.779444444444444
140010001,14001,14,ACATIC,ACATIC,JALISCO,1406000040,1035720,13033,6697,6336,-102.90527777777778,20.779444444444444
140010001,14001,14,ACATIC,ACATIC,JALISCO,NA,187000,13033,6697,6336,-102.90527777777778,20.779444444444444
140010009,14001,14,RANCHO NUEVO CALDERON,ACATIC,JALISCO,1404000380,552317,235,118,117,-102.93875194444445,20.698525
140010022,14001,14,LA ESTANCIA,ACATIC,JALISCO,1404000869,268406,14,5,9,-102.97860694444445,20.7684625
140010054,14001,14,EL REFUGIO (PAREDONES),ACATIC,JALISCO,1404003871,232329,2894,1469,1425,-102.89748694444445,20.726466666666663
140020007,14002,14,SAN PEDRO VALENCIA,ACATLAN DE JUAREZ,JALISCO,1404002204,601560,433,209,224,-103.6460613888889,20.469170277777778
140030021,14003,14,LA PENA,AHUALULCO DE MERCADO,JALISCO,1405002831,94115,39,16,23,-103.899985,20.73133194444444
140050001,14005,14,AMATITAN,AMATITAN,JALISCO,1404000513,428029,12180,6194,5986,-103.73,20.834999999999997
140050001,14005,14,AMATITAN,AMATITAN,JALISCO,1404004259,4464762.25,12180,6194,5986,-103.73,20.834999999999997
140050003,14005,14,AGUA FRIA,AMATITAN,JALISCO,1404004259,646829,239,118,121,-103.7196975,20.904319722222223
140050004,14005,14,AGUA PRIETA,AMATITAN,JALISCO,1404004259,173749,82,36,46,-103.70861888888889,20.883095
140050045,14005,14,LA QUEBRADORA,AMATITAN,JALISCO,1404004259,343903,73,35,38,-103.71866055555556,20.906206388888886
140050074,14005,14,LA CANTERA,AMATITAN,JALISCO,1404000513,65313,872,421,451,-103.73247027777778,20.848009444444443
140050075,14005,14,LAS JUNTAS,AMATITAN,JALISCO,1406000578,4566,5,NA,NA,-103.723895,20.850617500000002
140050075,14005,14,LAS JUNTAS,AMATITAN,JALISCO,1406000792,92534,5,NA,NA,-103.723895,20.850617500000002
140080394,14008,14,LOS CERRITOS,ARANDAS,JALISCO,1404003400,31880,6,NA,NA,-102.34572416666666,20.668683055555558
140080423,14008,14,EL ZAPOTE,ARANDAS,JALISCO,1405002898,99990,10,5,5,-102.33530027777778,20.80031
140080424,14008,14,EL ZAPOTE,ARANDAS,JALISCO,1405002898,99990,29,17,12,-102.39771583333334,20.783486944444444
140080617,14008,14,LA PENA,ARANDAS,JALISCO,1405002831,94115,7,NA,NA,-102.2498986111111,20.87819888888889
140080633,14008,14,LOS CERRITOS,ARANDAS,JALISCO,1404003400,31880,12,7,5,-102.20549222222222,20.85550138888889
140080638,14008,14,EL FUERTE,ARANDAS,JALISCO,1405002971,222160.65,69,37,32,-102.37092583333333,20.886574444444445
140090001,14009,14,EL ARENAL,EL ARENAL,JALISCO,1404005660,258904,12438,6309,6129,-103.69388888888889,20.77611111111111
140090069,14009,14,EMILIANO ZAPATA,EL ARENAL,JALISCO,1401000276,138009.07,251,125,126,-103.62602833333332,20.71753972222222
140090069,14009,14,EMILIANO ZAPATA,EL ARENAL,JALISCO,1401000748,586483.63,251,125,126,-103.62602833333332,20.71753972222222
140120004,14012,14,EL AGUACATE,ATENGUILLO,JALISCO,1401000375,37935.479999999996,3,NA,NA,-104.48538361111112,20.490404166666668
140130105,14013,14,LA ZAPOTERA,ATOTONILCO EL ALTO,JALISCO,1405002898,1259509.48,15,6,9,-102.50896944444445,20.52045972222222
140130215,14013,14,LA ESTANZUELA,ATOTONILCO EL ALTO,JALISCO,1404002097,776068.74,37,17,20,-102.57249583333333,20.604450833333335
140140001,14014,14,ATOYAC,ATOYAC,JALISCO,1404003053,86160,5389,2765,2624,-103.51638888888888,20.010555555555555
140140010,14014,14,LA ESTANCIA,ATOYAC,JALISCO,1404000869,268406,53,31,22,-103.37919083333333,19.952364166666666
140140020,14014,14,PONCITLAN,ATOYAC,JALISCO,1403002734,154224,180,94,86,-103.4843925,20.053954444444447
140140020,14014,14,PONCITLAN,ATOYAC,JALISCO,1405002898,518204.95999999996,180,94,86,-103.4843925,20.053954444444447
140140020,14014,14,PONCITLAN,ATOYAC,JALISCO,1405002930,444272,180,94,86,-103.4843925,20.053954444444447
140150002,14015,14,EL AGUACATE,AUTLAN DE NAVARRO,JALISCO,1401000375,37935.479999999996,7,NA,NA,-104.38149138888888,19.8671975
140150152,14015,14,LAS JUNTAS,AUTLAN DE NAVARRO,JALISCO,1406000578,4566,34,16,18,-104.34896166666667,19.770997777777776
140150152,14015,14,LAS JUNTAS,AUTLAN DE NAVARRO,JALISCO,1406000792,92534,34,16,18,-104.34896166666667,19.770997777777776
140160004,14016,14,AGUA CALIENTE,AYOTLAN,JALISCO,1405002872,1040839.27,21,6,15,-102.37654055555555,20.422429722222223
140160104,14016,14,EL ZAPOTE,AYOTLAN,JALISCO,1405002898,99990,14,6,8,-102.39892833333334,20.545382222222223
140170056,14017,14,MEZCALA,AYUTLA,JALISCO,1403002544,90277.11,22,10,12,-104.42173222222223,19.905266944444442
140170056,14017,14,MEZCALA,AYUTLA,JALISCO,1403002734,772269.21,22,10,12,-104.42173222222223,19.905266944444442
140170056,14017,14,MEZCALA,AYUTLA,JALISCO,1403002775,34272,22,10,12,-104.42173222222223,19.905266944444442
140170085,14017,14,EL SALTO (CERRITOS),AYUTLA,JALISCO,1404003400,276304,47,20,27,-104.32777777777777,20.032777777777778
140190027,14019,14,LOS CERRITOS,BOLANOS,JALISCO,1404003400,31880,36,20,16,-104.01950388888889,21.828441666666667
140190276,14019,14,EL ZAPOTE,BOLANOS,JALISCO,1405002898,99990,6,NA,NA,-104.08099194444443,21.854112222222223
140190367,14019,14,LA HUERTA,BOLANOS,JALISCO,1401000888,235379.09,2,NA,NA,-104.0124825,21.789918055555557
140190421,14019,14,LOS CORRALES,BOLANOS,JALISCO,1406000552,272936.08,6,NA,NA,-104.13813194444445,21.81470138888889
140200001,14020,14,EL TUITO,CABO CORRIENTES,JALISCO,1406000024,1623441,3835,1917,1918,-105.32388888888889,20.31833333333333
140200001,14020,14,EL TUITO,CABO CORRIENTES,JALISCO,1406000305,276041,3835,1917,1918,-105.32388888888889,20.31833333333333
140200001,14020,14,EL TUITO,CABO CORRIENTES,JALISCO,1406000347,2005631,3835,1917,1918,-105.32388888888889,20.31833333333333
140200001,14020,14,EL TUITO,CABO CORRIENTES,JALISCO,1406000552,1076976,3835,1917,1918,-105.32388888888889,20.31833333333333
140200001,14020,14,EL TUITO,CABO CORRIENTES,JALISCO,1406000610,578065,3835,1917,1918,-105.32388888888889,20.31833333333333
140200001,14020,14,EL TUITO,CABO CORRIENTES,JALISCO,1406000636,390262,3835,1917,1918,-105.32388888888889,20.31833333333333
140200001,14020,14,EL TUITO,CABO CORRIENTES,JALISCO,1406000875,157541,3835,1917,1918,-105.32388888888889,20.31833333333333
140200001,14020,14,EL TUITO,CABO CORRIENTES,JALISCO,1406000982,203146,3835,1917,1918,-105.32388888888889,20.31833333333333
140200001,14020,14,EL TUITO,CABO CORRIENTES,JALISCO,1406000990,1006690,3835,1917,1918,-105.32388888888889,20.31833333333333
140200001,14020,14,EL TUITO,CABO CORRIENTES,JALISCO,705003218,416325,3835,1917,1918,-105.32388888888889,20.31833333333333
140200007,14020,14,LAS ANIMAS DE QUIMIXTO,CABO CORRIENTES,JALISCO,1406000990,158600,77,42,35,-105.34409416666666,20.506665277777778
140200021,14020,14,CHIMO,CABO CORRIENTES,JALISCO,1406000024,3656042.7,221,108,113,-105.5919886111111,20.471456944444444
140200021,14020,14,CHIMO,CABO CORRIENTES,JALISCO,1406000982,407016,221,108,113,-105.5919886111111,20.471456944444444
140200057,14020,14,PIZOTA,CABO CORRIENTES,JALISCO,1406000990,659649.6799999999,63,31,32,-105.49088888888889,20.489505555555557
140200062,14020,14,QUIMIXTO,CABO CORRIENTES,JALISCO,1406000990,331934,368,176,192,-105.36817305555554,20.503
140200070,14020,14,YELAPA,CABO CORRIENTES,JALISCO,1406000610,982329.65,882,438,444,-105.44280861111112,20.487291666666668
140200070,14020,14,YELAPA,CABO CORRIENTES,JALISCO,1406000875,587407,882,438,444,-105.44280861111112,20.487291666666668
140200070,14020,14,YELAPA,CABO CORRIENTES,JALISCO,1406000982,3328374.25,882,438,444,-105.44280861111112,20.487291666666668
140200082,14020,14,LOS CORRALES,CABO CORRIENTES,JALISCO,1406000206,274473,219,93,126,-105.67108333333334,20.410305555555553
140200082,14020,14,LOS CORRALES,CABO CORRIENTES,JALISCO,1406000552,2571207.08,219,93,126,-105.67108333333334,20.410305555555553
140200087,14020,14,VILLA DEL MAR,CABO CORRIENTES,JALISCO,1406000347,239829,278,121,157,-105.55271277777777,20.229295277777776
140200088,14020,14,TEHUAMIXTLE (TEHUALMIXTLE),CABO CORRIENTES,JALISCO,1406000347,3809283.06,118,56,62,-105.57533333333333,20.238111111111113
140200088,14020,14,TEHUAMIXTLE (TEHUALMIXTLE),CABO CORRIENTES,JALISCO,1406000552,82224.24,118,56,62,-105.57533333333333,20.238111111111113
140200097,14020,14,AGUA CALIENTE,CABO CORRIENTES,JALISCO,1405002872,1040839.27,50,22,28,-105.41261416666667,20.252585555555555
140200100,14020,14,AGUA CALIENTE,CABO CORRIENTES,JALISCO,1405002872,1040839.27,5,NA,NA,-105.42777777777778,20.38361111111111
140200127,14020,14,EMILIANO ZAPATA,CABO CORRIENTES,JALISCO,1401000276,138009.07,14,5,9,-105.28026833333334,20.443661944444443
140200127,14020,14,EMILIANO ZAPATA,CABO CORRIENTES,JALISCO,1401000748,586483.63,14,5,9,-105.28026833333334,20.443661944444443
140210015,14021,14,PIEDRA PESADA,CASIMIRO CASTILLO,JALISCO,1401000367,178127,1110,540,570,-104.47472222222223,19.549444444444447
140210094,14021,14,ARROYO SECO,CASIMIRO CASTILLO,JALISCO,1401000367,485849.98,8,NA,NA,-104.40215055555556,19.625062777777778
140220001,14022,14,CIHUATLAN,CIHUATLAN,JALISCO,1401000094,501712,18787,9476,9311,-104.56299777777778,19.238343333333333
140220001,14022,14,CIHUATLAN,CIHUATLAN,JALISCO,1401000243,1943394,18787,9476,9311,-104.56299777777778,19.238343333333333
140220001,14022,14,CIHUATLAN,CIHUATLAN,JALISCO,1401000300,2190812,18787,9476,9311,-104.56299777777778,19.238343333333333
140220001,14022,14,CIHUATLAN,CIHUATLAN,JALISCO,1401000367,2179701,18787,9476,9311,-104.56299777777778,19.238343333333333
140220001,14022,14,CIHUATLAN,CIHUATLAN,JALISCO,1401000375,201324,18787,9476,9311,-104.56299777777778,19.238343333333333
140220001,14022,14,CIHUATLAN,CIHUATLAN,JALISCO,1401000631,911980.8,18787,9476,9311,-104.56299777777778,19.238343333333333
140220001,14022,14,CIHUATLAN,CIHUATLAN,JALISCO,1401000706,2235391,18787,9476,9311,-104.56299777777778,19.238343333333333
140220001,14022,14,CIHUATLAN,CIHUATLAN,JALISCO,1401000722,292336,18787,9476,9311,-104.56299777777778,19.238343333333333
140220001,14022,14,CIHUATLAN,CIHUATLAN,JALISCO,1401000946,1253431,18787,9476,9311,-104.56299777777778,19.238343333333333
140220001,14022,14,CIHUATLAN,CIHUATLAN,JALISCO,1401000953,1851355,18787,9476,9311,-104.56299777777778,19.238343333333333
140220001,14022,14,CIHUATLAN,CIHUATLAN,JALISCO,NA,199851,18787,9476,9311,-104.56299777777778,19.238343333333333
140220002,14022,14,EL AGUACATE,CIHUATLAN,JALISCO,1401000375,37935.479999999996,1056,524,532,-104.64369361111112,19.225892777777776
140220006,14022,14,BARRA DE NAVIDAD,CIHUATLAN,JALISCO,1401000094,871242,4266,2104,2162,-104.68055555555556,19.208055555555553
140220006,14022,14,BARRA DE NAVIDAD,CIHUATLAN,JALISCO,1401000243,3836451.83,4266,2104,2162,-104.68055555555556,19.208055555555553
140220006,14022,14,BARRA DE NAVIDAD,CIHUATLAN,JALISCO,1401000300,531126,4266,2104,2162,-104.68055555555556,19.208055555555553
140220006,14022,14,BARRA DE NAVIDAD,CIHUATLAN,JALISCO,1401000367,1657486,4266,2104,2162,-104.68055555555556,19.208055555555553
140220006,14022,14,BARRA DE NAVIDAD,CIHUATLAN,JALISCO,1401000375,751996.3200000001,4266,2104,2162,-104.68055555555556,19.208055555555553
140220006,14022,14,BARRA DE NAVIDAD,CIHUATLAN,JALISCO,1401000423,60495.88,4266,2104,2162,-104.68055555555556,19.208055555555553
140220006,14022,14,BARRA DE NAVIDAD,CIHUATLAN,JALISCO,1401000631,324287,4266,2104,2162,-104.68055555555556,19.208055555555553
140220006,14022,14,BARRA DE NAVIDAD,CIHUATLAN,JALISCO,1401000706,577709,4266,2104,2162,-104.68055555555556,19.208055555555553
140220006,14022,14,BARRA DE NAVIDAD,CIHUATLAN,JALISCO,1401000888,466926.77,4266,2104,2162,-104.68055555555556,19.208055555555553
140220006,14022,14,BARRA DE NAVIDAD,CIHUATLAN,JALISCO,1401000946,2504897.02,4266,2104,2162,-104.68055555555556,19.208055555555553
140220006,14022,14,BARRA DE NAVIDAD,CIHUATLAN,JALISCO,1401000953,2675724.05,4266,2104,2162,-104.68055555555556,19.208055555555553
140220006,14022,14,BARRA DE NAVIDAD,CIHUATLAN,JALISCO,NA,616146.4,4266,2104,2162,-104.68055555555556,19.208055555555553
140220009,14022,14,EMILIANO ZAPATA (EL RANCHITO),CIHUATLAN,JALISCO,1401000631,72308,2255,1117,1138,-104.71801500000001,19.242990555555558
140220016,14022,14,JALUCO,CIHUATLAN,JALISCO,1401000367,241439,3536,1762,1774,-104.68555555555555,19.230555555555554
140220033,14022,14,SAN PATRICIO (MELAQUE),CIHUATLAN,JALISCO,1401000300,1881540.58,6958,3570,3388,-104.70111111111112,19.225277777777777
140220033,14022,14,SAN PATRICIO (MELAQUE),CIHUATLAN,JALISCO,1401000367,1267564.73,6958,3570,3388,-104.70111111111112,19.225277777777777
140220033,14022,14,SAN PATRICIO (MELAQUE),CIHUATLAN,JALISCO,1401000423,579143,6958,3570,3388,-104.70111111111112,19.225277777777777
140220033,14022,14,SAN PATRICIO (MELAQUE),CIHUATLAN,JALISCO,1401000631,1598737.5899999999,6958,3570,3388,-104.70111111111112,19.225277777777777
140220033,14022,14,SAN PATRICIO (MELAQUE),CIHUATLAN,JALISCO,1401000698,295000,6958,3570,3388,-104.70111111111112,19.225277777777777
140220033,14022,14,SAN PATRICIO (MELAQUE),CIHUATLAN,JALISCO,1401000706,1186812.02,6958,3570,3388,-104.70111111111112,19.225277777777777
140220033,14022,14,SAN PATRICIO (MELAQUE),CIHUATLAN,JALISCO,1401000946,681489,6958,3570,3388,-104.70111111111112,19.225277777777777
140220033,14022,14,SAN PATRICIO (MELAQUE),CIHUATLAN,JALISCO,1401000953,339179,6958,3570,3388,-104.70111111111112,19.225277777777777
140220151,14022,14,BRISAS DE LA NAVIDAD (EL GALLO COLORADO),CIHUATLAN,JALISCO,1401000375,479979,679,368,311,-104.65606555555556,19.22481333333333
140240001,14024,14,COCULA,COCULA,JALISCO,1404002329,154676,16550,8456,8094,-103.82416666666666,20.3675
140240002,14024,14,AGUA CALIENTE,COCULA,JALISCO,1405002872,1040839.27,760,395,365,-103.82472944444444,20.51799472222222
140240011,14024,14,LA ESTANZUELA,COCULA,JALISCO,1404002097,776068.74,716,371,345,-103.85861305555555,20.478599999999997
140270204,14027,14,LA MANZANILLA,CUAUTITLAN DE GARCIA BARRAGAN,JALISCO,1401000235,880160.8099999999,3,NA,NA,-104.10970888888889,19.446734166666666
140290003,14029,14,EL AGUACATE,CUQUIO,JALISCO,1401000375,37935.479999999996,212,104,108,-103.06543944444444,20.899641111111112
140290035,14029,14,LA ESTANCIA,CUQUIO,JALISCO,1404000869,268406,8,NA,NA,-102.99194472222223,20.935858888888887
140290111,14029,14,EL ZAPOTE,CUQUIO,JALISCO,1405002898,99990,21,9,12,-103.10994111111111,20.975735555555556
140300001,14030,14,CHAPALA,CHAPALA,JALISCO,1403002536,881288.02,24352,12627,11725,-103.18972222222223,20.293333333333337
140300001,14030,14,CHAPALA,CHAPALA,JALISCO,1403002551,22129348.01,24352,12627,11725,-103.18972222222223,20.293333333333337
140300001,14030,14,CHAPALA,CHAPALA,JALISCO,1403002874,1261265.2,24352,12627,11725,-103.18972222222223,20.293333333333337
140300001,14030,14,CHAPALA,CHAPALA,JALISCO,1405002955,308876,24352,12627,11725,-103.18972222222223,20.293333333333337
140300002,14030,14,AJIJIC,CHAPALA,JALISCO,1403002890,67500,11439,5938,5501,-103.25805555555556,20.299444444444447
140300005,14030,14,SAN ANTONIO TLAYACAPAN,CHAPALA,JALISCO,1403002551,53160,6616,3496,3120,-103.23805555555556,20.29361111111111
140300006,14030,14,SAN NICOLAS DE IBARRA,CHAPALA,JALISCO,1403002551,117843,1513,759,754,-103.12996083333333,20.329810833333333
140300006,14030,14,SAN NICOLAS DE IBARRA,CHAPALA,JALISCO,1403002874,53227,1513,759,754,-103.12996083333333,20.329810833333333
140300007,14030,14,SANTA CRUZ DE LA SOLEDAD,CHAPALA,JALISCO,1403002593,80410,1680,833,847,-103.16007027777778,20.318359166666667
140300007,14030,14,SANTA CRUZ DE LA SOLEDAD,CHAPALA,JALISCO,1403002874,47315.8,1680,833,847,-103.16007027777778,20.318359166666667
140300082,14030,14,EL TECOLOTE,CHAPALA,JALISCO,1403002551,472812,12,6,6,-103.20669166666667,20.29895555555556
140310003,14031,14,AGUA CALIENTE,CHIMALTITAN,JALISCO,1405002872,1040839.27,376,185,191,-103.78759527777778,21.773599722222222
140310020,14031,14,LOS CERRITOS,CHIMALTITAN,JALISCO,1404003400,31880,153,79,74,-103.63491472222223,21.735248055555555
140310050,14031,14,LA PENA,CHIMALTITAN,JALISCO,1405002831,94115,3,NA,NA,-103.83648972222221,21.783315833333333
140330119,14033,14,LA PENA,DEGOLLADO,JALISCO,1405002831,94115,93,45,48,-102.24036,20.474071111111108
140340015,14034,14,LA LABOR,EJUTLA,JALISCO,1404000885,276047,134,64,70,-104.01210305555556,19.92833166666667
140340074,14034,14,EL CUASTECUMATE,EJUTLA,JALISCO,1404000885,276047,82,38,44,-104.08204638888888,19.869727222222224
140350085,14035,14,LA ESTANZUELA,ENCARNACION DE DIAZ,JALISCO,1404002097,776068.74,6,3,3,-102.02657666666667,21.50891888888889
140350564,14035,14,LAS JUNTAS,ENCARNACION DE DIAZ,JALISCO,1406000578,4566,24,10,14,-102.11798083333332,21.625964444444445
140350564,14035,14,LAS JUNTAS,ENCARNACION DE DIAZ,JALISCO,1406000792,92534,24,10,14,-102.11798083333332,21.625964444444445
140350641,14035,14,LA ESTANCIA,ENCARNACION DE DIAZ,JALISCO,1404000869,268406,5,NA,NA,-102.03104666666667,21.692072777777778
140370001,14037,14,EL GRULLO,EL GRULLO,JALISCO,1404000885,189123,22738,11719,11019,-104.21555555555555,19.8075
140370002,14037,14,EL AGUACATE,EL GRULLO,JALISCO,1401000375,37935.479999999996,221,116,105,-104.14740777777779,19.71614138888889
140380119,14038,14,EL AGUACATE,GUACHINANGO,JALISCO,1401000375,37935.479999999996,4,NA,NA,-104.30273722222222,20.474285
140390001,14039,14,GUADALAJARA,GUADALAJARA,JALISCO,1404001453,249610,1385621,718628,666993,-103.34222222222222,20.67638888888889
140390001,14039,14,GUADALAJARA,GUADALAJARA,JALISCO,1404005363,1000000,1385621,718628,666993,-103.34222222222222,20.67638888888889
140390001,14039,14,GUADALAJARA,GUADALAJARA,JALISCO,NA,7089128,1385621,718628,666993,-103.34222222222222,20.67638888888889
140400001,14040,14,HOSTOTIPAQUILLO,HOSTOTIPAQUILLO,JALISCO,1404004466,240845,3500,1802,1698,-104.05027777777778,21.058055555555555
140400001,14040,14,HOSTOTIPAQUILLO,HOSTOTIPAQUILLO,JALISCO,1404004549,1274352,3500,1802,1698,-104.05027777777778,21.058055555555555
