NOM_LOC,NOM_ENT,rnp_code,NOM_MUN,CVE_ENT,CVE_MUN,CVE_LOC,POBTOT,POBFEM,POBMAS,deci_lon,deci_lat
PUERTO ANGEL,OAXACA,2003000730,SAN PEDRO POCHUTLA,20,20324,203240025,2991,1517,1474,-96.49007444444445,15.665326111111112
PUERTO ANGEL,OAXACA,2003000789,SAN PEDRO POCHUTLA,20,20324,203240025,2991,1517,1474,-96.49007444444445,15.665326111111112
PUERTO ANGEL,OAXACA,2003000904,SAN PEDRO POCHUTLA,20,20324,203240025,2991,1517,1474,-96.49007444444445,15.665326111111112
PUERTO ESCONDIDO,OAXACA,2004000358,SAN PEDRO MIXTEPEC,20,20318,203180009,29903,15539,14364,-97.07129638888888,15.862501666666667
PUERTO ESCONDIDO,OAXACA,2004001745,SAN PEDRO MIXTEPEC,20,20318,203180009,29903,15539,14364,-97.07129638888888,15.862501666666667
PUERTO ESCONDIDO,OAXACA,2004001364,SAN PEDRO MIXTEPEC,20,20318,203180009,29903,15539,14364,-97.07129638888888,15.862501666666667
PUERTO ESCONDIDO,OAXACA,2004001752,SAN PEDRO MIXTEPEC,20,20318,203180009,29903,15539,14364,-97.07129638888888,15.862501666666667
PUERTO ESCONDIDO,OAXACA,2004001356,SAN PEDRO MIXTEPEC,20,20318,203180009,29903,15539,14364,-97.07129638888888,15.862501666666667
PUERTO ESCONDIDO,OAXACA,2004001174,SAN PEDRO MIXTEPEC,20,20318,203180009,29903,15539,14364,-97.07129638888888,15.862501666666667
PUERTO ESCONDIDO,OAXACA,2004000366,SAN PEDRO MIXTEPEC,20,20318,203180009,29903,15539,14364,-97.07129638888888,15.862501666666667
PUERTO ESCONDIDO,OAXACA,2004001380,SAN PEDRO MIXTEPEC,20,20318,203180009,29903,15539,14364,-97.07129638888888,15.862501666666667
PUERTO ESCONDIDO,OAXACA,2007007046,SAN PEDRO MIXTEPEC,20,20318,203180009,29903,15539,14364,-97.07129638888888,15.862501666666667
PUERTO ESCONDIDO,OAXACA,2004002040,SAN PEDRO MIXTEPEC,20,20318,203180009,29903,15539,14364,-97.07129638888888,15.862501666666667
PUERTO ESCONDIDO,OAXACA,2004001885,SAN PEDRO MIXTEPEC,20,20318,203180009,29903,15539,14364,-97.07129638888888,15.862501666666667
PUERTO ESCONDIDO,OAXACA,2004000655,SAN PEDRO MIXTEPEC,20,20318,203180009,29903,15539,14364,-97.07129638888888,15.862501666666667
PUERTO ESCONDIDO,OAXACA,2007001197,SAN PEDRO MIXTEPEC,20,20318,203180009,29903,15539,14364,-97.07129638888888,15.862501666666667
PUERTO ESCONDIDO,OAXACA,2004001182,SAN PEDRO MIXTEPEC,20,20318,203180009,29903,15539,14364,-97.07129638888888,15.862501666666667
PUERTO ESCONDIDO,OAXACA,2004000374,SAN PEDRO MIXTEPEC,20,20318,203180009,29903,15539,14364,-97.07129638888888,15.862501666666667
PUERTO ESCONDIDO,OAXACA,2004001133,SAN PEDRO MIXTEPEC,20,20318,203180009,29903,15539,14364,-97.07129638888888,15.862501666666667
PUERTO ESCONDIDO,OAXACA,2004001109,SAN PEDRO MIXTEPEC,20,20318,203180009,29903,15539,14364,-97.07129638888888,15.862501666666667
PUERTO ESCONDIDO,OAXACA,2004001273,SAN PEDRO MIXTEPEC,20,20318,203180009,29903,15539,14364,-97.07129638888888,15.862501666666667
PUERTO ESCONDIDO,OAXACA,2004001059,SAN PEDRO MIXTEPEC,20,20318,203180009,29903,15539,14364,-97.07129638888888,15.862501666666667
PUERTO ESCONDIDO,OAXACA,2004001828,SAN PEDRO MIXTEPEC,20,20318,203180009,29903,15539,14364,-97.07129638888888,15.862501666666667
PUERTO ESCONDIDO,OAXACA,2004001778,SAN PEDRO MIXTEPEC,20,20318,203180009,29903,15539,14364,-97.07129638888888,15.862501666666667
PUERTO ESCONDIDO,OAXACA,2004001265,SAN PEDRO MIXTEPEC,20,20318,203180009,29903,15539,14364,-97.07129638888888,15.862501666666667
PUERTO ESCONDIDO,OAXACA,2004001406,SAN PEDRO MIXTEPEC,20,20318,203180009,29903,15539,14364,-97.07129638888888,15.862501666666667
PUERTO ESCONDIDO,OAXACA,2004000754,SAN PEDRO MIXTEPEC,20,20318,203180009,29903,15539,14364,-97.07129638888888,15.862501666666667
PUERTO ESCONDIDO,OAXACA,2004001398,SAN PEDRO MIXTEPEC,20,20318,203180009,29903,15539,14364,-97.07129638888888,15.862501666666667
SALINA CRUZ,OAXACA,2005004805,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005004920,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005003955,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005004979,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005004094,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005002353,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005003997,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005002817,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005004037,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005003690,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005002650,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005004243,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005000225,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005003849,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005002700,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005004862,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005004490,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005004938,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005001983,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005084336,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005003773,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005003617,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005003070,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005003666,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005003435,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005004011,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005004185,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005003922,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005003872,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005004839,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005084518,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005002015,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SALINA CRUZ,OAXACA,2005003781,SALINA CRUZ,20,20079,200790001,76660,40113,36547,-95.19215861111111,16.175885
SANTIAGO PINOTEPA NACIONAL,OAXACA,2007000678,SANTIAGO PINOTEPA NACIONAL,20,20482,204820001,33726,17513,16213,-98.0503475,16.339009166666667
SANTIAGO PINOTEPA NACIONAL,OAXACA,2007007046,SANTIAGO PINOTEPA NACIONAL,20,20482,204820001,33726,17513,16213,-98.0503475,16.339009166666667
SANTIAGO PINOTEPA NACIONAL,OAXACA,2007000835,SANTIAGO PINOTEPA NACIONAL,20,20482,204820001,33726,17513,16213,-98.0503475,16.339009166666667
SANTIAGO PINOTEPA NACIONAL,OAXACA,2007001189,SANTIAGO PINOTEPA NACIONAL,20,20482,204820001,33726,17513,16213,-98.0503475,16.339009166666667
SANTIAGO PINOTEPA NACIONAL,OAXACA,2007001023,SANTIAGO PINOTEPA NACIONAL,20,20482,204820001,33726,17513,16213,-98.0503475,16.339009166666667
SANTIAGO PINOTEPA NACIONAL,OAXACA,2007000769,SANTIAGO PINOTEPA NACIONAL,20,20482,204820001,33726,17513,16213,-98.0503475,16.339009166666667
SANTIAGO PINOTEPA NACIONAL,OAXACA,2007000702,SANTIAGO PINOTEPA NACIONAL,20,20482,204820001,33726,17513,16213,-98.0503475,16.339009166666667
SANTIAGO PINOTEPA NACIONAL,OAXACA,2007000934,SANTIAGO PINOTEPA NACIONAL,20,20482,204820001,33726,17513,16213,-98.0503475,16.339009166666667
SANTIAGO PINOTEPA NACIONAL,OAXACA,2007000595,SANTIAGO PINOTEPA NACIONAL,20,20482,204820001,33726,17513,16213,-98.0503475,16.339009166666667
SANTIAGO PINOTEPA NACIONAL,OAXACA,2007000868,SANTIAGO PINOTEPA NACIONAL,20,20482,204820001,33726,17513,16213,-98.0503475,16.339009166666667
SANTIAGO PINOTEPA NACIONAL,OAXACA,2007001205,SANTIAGO PINOTEPA NACIONAL,20,20482,204820001,33726,17513,16213,-98.0503475,16.339009166666667
SANTIAGO PINOTEPA NACIONAL,OAXACA,2007001197,SANTIAGO PINOTEPA NACIONAL,20,20482,204820001,33726,17513,16213,-98.0503475,16.339009166666667
SANTIAGO PINOTEPA NACIONAL,OAXACA,2007001056,SANTIAGO PINOTEPA NACIONAL,20,20482,204820001,33726,17513,16213,-98.0503475,16.339009166666667
SANTIAGO PINOTEPA NACIONAL,OAXACA,2007000975,SANTIAGO PINOTEPA NACIONAL,20,20482,204820001,33726,17513,16213,-98.0503475,16.339009166666667
SANTIAGO PINOTEPA NACIONAL,OAXACA,2004001059,SANTIAGO PINOTEPA NACIONAL,20,20482,204820001,33726,17513,16213,-98.0503475,16.339009166666667
SANTIAGO PINOTEPA NACIONAL,OAXACA,2004000655,SANTIAGO PINOTEPA NACIONAL,20,20482,204820001,33726,17513,16213,-98.0503475,16.339009166666667
SANTIAGO PINOTEPA NACIONAL,OAXACA,2007001130,SANTIAGO PINOTEPA NACIONAL,20,20482,204820001,33726,17513,16213,-98.0503475,16.339009166666667
SANTIAGO PINOTEPA NACIONAL,OAXACA,2007000637,SANTIAGO PINOTEPA NACIONAL,20,20482,204820001,33726,17513,16213,-98.0503475,16.339009166666667
CANCUN,QUINTANA ROO,2306001484,BENITO JUAREZ,23,23005,230050001,888797,441181,447616,-86.8248111111111,21.16141611111111
CANCUN,QUINTANA ROO,2306000023,BENITO JUAREZ,23,23005,230050001,888797,441181,447616,-86.8248111111111,21.16141611111111
CANCUN,QUINTANA ROO,2306001427,BENITO JUAREZ,23,23005,230050001,888797,441181,447616,-86.8248111111111,21.16141611111111
CANCUN,QUINTANA ROO,2306001500,BENITO JUAREZ,23,23005,230050001,888797,441181,447616,-86.8248111111111,21.16141611111111
CHETUMAL,QUINTANA ROO,2302002742,OTHON P. BLANCO,23,23004,230040001,169028,86790,82238,-88.29789888888888,18.493889444444445
CHETUMAL,QUINTANA ROO,2302001355,OTHON P. BLANCO,23,23004,230040001,169028,86790,82238,-88.29789888888888,18.493889444444445
CHETUMAL,QUINTANA ROO,2302001124,OTHON P. BLANCO,23,23004,230040001,169028,86790,82238,-88.29789888888888,18.493889444444445
CHETUMAL,QUINTANA ROO,2302000274,OTHON P. BLANCO,23,23004,230040001,169028,86790,82238,-88.29789888888888,18.493889444444445
CHETUMAL,QUINTANA ROO,2302000019,OTHON P. BLANCO,23,23004,230040001,169028,86790,82238,-88.29789888888888,18.493889444444445
COZUMEL,QUINTANA ROO,2301000952,COZUMEL,23,23001,230010001,84519,42292,42227,-86.95758833333333,20.503784166666666
HOLBOX,QUINTANA ROO,2304000173,LAZARO CARDENAS,23,23007,230070012,1841,874,967,-87.37872666666667,21.52319861111111
HOLBOX,QUINTANA ROO,2304000280,LAZARO CARDENAS,23,23007,230070012,1841,874,967,-87.37872666666667,21.52319861111111
HOLBOX,QUINTANA ROO,2304000306,LAZARO CARDENAS,23,23007,230070012,1841,874,967,-87.37872666666667,21.52319861111111
ISLA MUJERES,QUINTANA ROO,2305000016,ISLA MUJERES,23,23003,230030001,13174,6420,6754,-86.74609166666667,21.256569166666665
ISLA MUJERES,QUINTANA ROO,2305000503,ISLA MUJERES,23,23003,230030001,13174,6420,6754,-86.74609166666667,21.256569166666665
TULUM,QUINTANA ROO,2309000087,TULUM,23,23009,230090001,33374,15830,17544,-87.46320472222223,20.210776666666668
TULUM,QUINTANA ROO,2309000012,TULUM,23,23009,230090001,33374,15830,17544,-87.46320472222223,20.210776666666668
CULIACAN ROSALES,SINALOA,2501000455,CULIACAN,25,25006,250060001,808416,416251,392165,-107.39375611111112,24.808808055555556
CULIACAN ROSALES,SINALOA,2501000430,CULIACAN,25,25006,250060001,808416,416251,392165,-107.39375611111112,24.808808055555556
CULIACAN ROSALES,SINALOA,2508015589,CULIACAN,25,25006,250060001,808416,416251,392165,-107.39375611111112,24.808808055555556
CULIACAN ROSALES,SINALOA,2509001778,CULIACAN,25,25006,250060001,808416,416251,392165,-107.39375611111112,24.808808055555556
CULIACAN ROSALES,SINALOA,2501003269,CULIACAN,25,25006,250060001,808416,416251,392165,-107.39375611111112,24.808808055555556
CULIACAN ROSALES,SINALOA,2509003360,CULIACAN,25,25006,250060001,808416,416251,392165,-107.39375611111112,24.808808055555556
CULIACAN ROSALES,SINALOA,2502000306,CULIACAN,25,25006,250060001,808416,416251,392165,-107.39375611111112,24.808808055555556
CULIACAN ROSALES,SINALOA,2501000116,CULIACAN,25,25006,250060001,808416,416251,392165,-107.39375611111112,24.808808055555556
EL ROSARIO,SINALOA,2510000785,ROSARIO,25,25014,250140001,17097,8801,8296,-105.85375666666665,22.990874166666668
ESCUINAPA DE HIDALGO,SINALOA,2504002201,ESCUINAPA,25,25009,250090001,33924,17240,16684,-105.77787583333333,22.83505138888889
ESCUINAPA DE HIDALGO,SINALOA,2504001161,ESCUINAPA,25,25009,250090001,33924,17240,16684,-105.77787583333333,22.83505138888889
ESCUINAPA DE HIDALGO,SINALOA,2504001807,ESCUINAPA,25,25009,250090001,33924,17240,16684,-105.77787583333333,22.83505138888889
ESCUINAPA DE HIDALGO,SINALOA,2504001112,ESCUINAPA,25,25009,250090001,33924,17240,16684,-105.77787583333333,22.83505138888889
ESCUINAPA DE HIDALGO,SINALOA,2504002110,ESCUINAPA,25,25009,250090001,33924,17240,16684,-105.77787583333333,22.83505138888889
ESCUINAPA DE HIDALGO,SINALOA,2504002011,ESCUINAPA,25,25009,250090001,33924,17240,16684,-105.77787583333333,22.83505138888889
ESCUINAPA DE HIDALGO,SINALOA,2504002359,ESCUINAPA,25,25009,250090001,33924,17240,16684,-105.77787583333333,22.83505138888889
ESCUINAPA DE HIDALGO,SINALOA,2504001484,ESCUINAPA,25,25009,250090001,33924,17240,16684,-105.77787583333333,22.83505138888889
GUASAVE,SINALOA,2507002794,GUASAVE,25,25011,250110001,77849,40866,36983,-108.4718175,25.56554722222222
GUASAVE,SINALOA,2505000725,GUASAVE,25,25011,250110001,77849,40866,36983,-108.4718175,25.56554722222222
GUASAVE,SINALOA,2505000923,GUASAVE,25,25011,250110001,77849,40866,36983,-108.4718175,25.56554722222222
GUASAVE,SINALOA,2505001079,GUASAVE,25,25011,250110001,77849,40866,36983,-108.4718175,25.56554722222222
GUASAVE,SINALOA,2505001111,GUASAVE,25,25011,250110001,77849,40866,36983,-108.4718175,25.56554722222222
GUASAVE,SINALOA,2505000279,GUASAVE,25,25011,250110001,77849,40866,36983,-108.4718175,25.56554722222222
GUASAVE,SINALOA,2505005161,GUASAVE,25,25011,250110001,77849,40866,36983,-108.4718175,25.56554722222222
LA REFORMA,SINALOA,2506002712,ANGOSTURA,25,25002,250020093,6596,3278,3318,-108.0538725,25.080774722222223
LA REFORMA,SINALOA,2509001612,ANGOSTURA,25,25002,250020093,6596,3278,3318,-108.0538725,25.080774722222223
LA REFORMA,SINALOA,2505001913,ANGOSTURA,25,25002,250020093,6596,3278,3318,-108.0538725,25.080774722222223
LA REFORMA,SINALOA,2506002068,ANGOSTURA,25,25002,250020093,6596,3278,3318,-108.0538725,25.080774722222223
LA REFORMA,SINALOA,2509003212,ANGOSTURA,25,25002,250020093,6596,3278,3318,-108.0538725,25.080774722222223
LA REFORMA,SINALOA,2506001722,ANGOSTURA,25,25002,250020093,6596,3278,3318,-108.0538725,25.080774722222223
LA REFORMA,SINALOA,2506001581,ANGOSTURA,25,25002,250020093,6596,3278,3318,-108.0538725,25.080774722222223
LA REFORMA,SINALOA,2506000617,ANGOSTURA,25,25002,250020093,6596,3278,3318,-108.0538725,25.080774722222223
LA REFORMA,SINALOA,2509000184,ANGOSTURA,25,25002,250020093,6596,3278,3318,-108.0538725,25.080774722222223
LA REFORMA,SINALOA,2509000408,ANGOSTURA,25,25002,250020093,6596,3278,3318,-108.0538725,25.080774722222223
LA REFORMA,SINALOA,2509003360,ANGOSTURA,25,25002,250020093,6596,3278,3318,-108.0538725,25.080774722222223
LA REFORMA,SINALOA,2504001161,ANGOSTURA,25,25002,250020093,6596,3278,3318,-108.0538725,25.080774722222223
LA REFORMA,SINALOA,2506002795,ANGOSTURA,25,25002,250020093,6596,3278,3318,-108.0538725,25.080774722222223
LA REFORMA,SINALOA,2507000434,ANGOSTURA,25,25002,250020093,6596,3278,3318,-108.0538725,25.080774722222223
LA REFORMA,SINALOA,2506002100,ANGOSTURA,25,25002,250020093,6596,3278,3318,-108.0538725,25.080774722222223
LA REFORMA,SINALOA,2506000153,ANGOSTURA,25,25002,250020093,6596,3278,3318,-108.0538725,25.080774722222223
LOS MOCHIS,SINALOA,2507000434,AHOME,25,25001,250010001,298009,154344,143665,-108.99434277777777,25.783416944444447
LOS MOCHIS,SINALOA,2511002152,AHOME,25,25001,250010001,298009,154344,143665,-108.99434277777777,25.783416944444447
LOS MOCHIS,SINALOA,2511001246,AHOME,25,25001,250010001,298009,154344,143665,-108.99434277777777,25.783416944444447
LOS MOCHIS,SINALOA,2511001451,AHOME,25,25001,250010001,298009,154344,143665,-108.99434277777777,25.783416944444447
LOS MOCHIS,SINALOA,2501001081,AHOME,25,25001,250010001,298009,154344,143665,-108.99434277777777,25.783416944444447
LOS MOCHIS,SINALOA,2507006464,AHOME,25,25001,250010001,298009,154344,143665,-108.99434277777777,25.783416944444447
LOS MOCHIS,SINALOA,2507005896,AHOME,25,25001,250010001,298009,154344,143665,-108.99434277777777,25.783416944444447
LOS MOCHIS,SINALOA,2511002046,AHOME,25,25001,250010001,298009,154344,143665,-108.99434277777777,25.783416944444447
LOS MOCHIS,SINALOA,2507005664,AHOME,25,25001,250010001,298009,154344,143665,-108.99434277777777,25.783416944444447
LOS MOCHIS,SINALOA,2511001063,AHOME,25,25001,250010001,298009,154344,143665,-108.99434277777777,25.783416944444447
LOS MOCHIS,SINALOA,2507000053,AHOME,25,25001,250010001,298009,154344,143665,-108.99434277777777,25.783416944444447
LOS MOCHIS,SINALOA,2511000883,AHOME,25,25001,250010001,298009,154344,143665,-108.99434277777777,25.783416944444447
LOS MOCHIS,SINALOA,2507010854,AHOME,25,25001,250010001,298009,154344,143665,-108.99434277777777,25.783416944444447
LOS MOCHIS,SINALOA,2507000509,AHOME,25,25001,250010001,298009,154344,143665,-108.99434277777777,25.783416944444447
LOS MOCHIS,SINALOA,2507002844,AHOME,25,25001,250010001,298009,154344,143665,-108.99434277777777,25.783416944444447
LOS MOCHIS,SINALOA,2507003354,AHOME,25,25001,250010001,298009,154344,143665,-108.99434277777777,25.783416944444447
LOS MOCHIS,SINALOA,2511001204,AHOME,25,25001,250010001,298009,154344,143665,-108.99434277777777,25.783416944444447
LOS MOCHIS,SINALOA,2507001416,AHOME,25,25001,250010001,298009,154344,143665,-108.99434277777777,25.783416944444447
MAZATLAN,SINALOA,2508012164,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
MAZATLAN,SINALOA,2508012180,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
MAZATLAN,SINALOA,2508013253,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
MAZATLAN,SINALOA,2508016967,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
MAZATLAN,SINALOA,2508010689,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
MAZATLAN,SINALOA,2508012578,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
MAZATLAN,SINALOA,2508011968,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
MAZATLAN,SINALOA,2510000785,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
MAZATLAN,SINALOA,2508012412,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
MAZATLAN,SINALOA,2508013840,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
MAZATLAN,SINALOA,2508011927,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
MAZATLAN,SINALOA,2508013980,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
MAZATLAN,SINALOA,2508013204,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
MAZATLAN,SINALOA,2508018195,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
MAZATLAN,SINALOA,2508012529,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
MAZATLAN,SINALOA,2508012636,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
MAZATLAN,SINALOA,2508013642,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
MAZATLAN,SINALOA,2508012966,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
MAZATLAN,SINALOA,2508013188,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
MAZATLAN,SINALOA,2508012651,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
MAZATLAN,SINALOA,2508012594,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
MAZATLAN,SINALOA,2508012107,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
MAZATLAN,SINALOA,2508012743,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
MAZATLAN,SINALOA,2508002280,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
MAZATLAN,SINALOA,2508012271,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
MAZATLAN,SINALOA,2508013261,MAZATLAN,25,25012,250120001,441975,227109,214866,-106.4222213888889,23.20031583333333
