NOM_ENT,NOM_MUN,NOM_LOC,CVE_ENT,CVE_LOC,CVE_MUN,tot_value,no_sub,subsidy,rnpa,year
MICHOACAN,LA HUACANA,OROPEO,NA,NA,NA,14000,2,bienpesca,1602000727,2016
MICHOACAN,LA HUACANA,OROPEO,NA,NA,NA,7200,1,bienpesca,1602000727,2019
CHIHUAHUA,SAUCILLO,ORRANTENO,08,080620023,08062,7000,1,bienpesca,803000169,2016
CHIHUAHUA,SAUCILLO,ORRANTENO,08,080620023,08062,7000,1,bienpesca,803000169,2017
CHIHUAHUA,SAUCILLO,ORRANTENO,08,080620023,08062,14000,2,bienpesca,803000169,2018
CHIAPAS,OSUMACINTA,OSUMACINTA,07,070630001,07063,158400,22,bienpesca,709003420,2019
VERACRUZ,MINATITLAN,OTAPA,NA,NA,NA,42000,6,bienpesca,3003004888,2015
VERACRUZ,MINATITLAN,OTAPA,NA,NA,NA,77000,11,bienpesca,3003004888,2016
VERACRUZ,MINATITLAN,OTAPA,NA,NA,NA,112000,16,bienpesca,3003004888,2017
VERACRUZ,MINATITLAN,OTAPA,NA,NA,NA,140000,20,bienpesca,3003004888,2018
VERACRUZ,MINATITLAN,OTAPA,NA,NA,NA,7000,1,bienpesca,3003005166,2016
VERACRUZ,MINATITLAN,OTAPA,NA,NA,NA,14000,2,bienpesca,3003005166,2017
VERACRUZ,MINATITLAN,OTAPA,NA,NA,NA,7000,1,bienpesca,3003005166,2018
VERACRUZ,MINATITLAN,OTAPA,NA,NA,NA,7200,1,bienpesca,3003005166,2019
TABASCO,MACUSPANA,OTATAL,27,270120178,27012,7000,1,bienpesca,2705000822,2018
NAYARIT,COMPOSTELA,OTATES Y CANTARRANAS,18,180040119,18004,7000,1,bienpesca,1801000744,2016
NAYARIT,COMPOSTELA,OTATES Y CANTARRANAS,18,180040119,18004,21000,3,bienpesca,1801000744,2017
NAYARIT,COMPOSTELA,OTATES Y CANTARRANAS,18,180040119,18004,7000,1,bienpesca,1801000744,2018
NAYARIT,COMPOSTELA,OTATES Y CANTARRANAS,18,180040119,18004,21600,3,bienpesca,1801000744,2019
TAMAULIPAS,OZULUAMA,OZULUAMA DE MASCARENAS,NA,NA,NA,7200,1,bienpesca,3004000596,2019
VERACRUZ,OZULUAMA,OZULUAMA DE MASCARENAS,NA,NA,NA,7200,1,bienpesca,3004000711,2019
VERACRUZ,OZULUAMA DE MASCARENAS,OZULUAMA DE MASCARENAS,NA,NA,NA,7000,1,bienpesca,3004000166,2018
VERACRUZ,OZULUAMA DE MASCARENAS,OZULUAMA DE MASCARENAS,NA,NA,NA,14000,2,bienpesca,3004000596,2016
VERACRUZ,OZULUAMA DE MASCARENAS,OZULUAMA DE MASCARENAS,NA,NA,NA,7000,1,bienpesca,3004000596,2017
VERACRUZ,OZULUAMA DE MASCARENAS,OZULUAMA DE MASCARENAS,NA,NA,NA,14000,2,bienpesca,3004000596,2018
VERACRUZ,OZULUAMA DE MASCARENAS,OZULUAMA DE MASCARENAS,NA,NA,NA,14000,2,bienpesca,3004000729,2015
VERACRUZ,OZULUAMA DE MASCARENAS,OZULUAMA DE MASCARENAS,NA,NA,NA,7000,1,bienpesca,3004000729,2016
VERACRUZ,OZULUAMA DE MASCARENAS,OZULUAMA DE MASCARENAS,NA,NA,NA,7000,1,bienpesca,3004000729,2018
VERACRUZ,OZULUAMA DE MASCARENAS,OZULUAMA DE MASCARENAS,NA,NA,NA,7000,1,bienpesca,3012000919,2015
VERACRUZ,PANUCO,PACIENCIA,NA,NA,NA,7000,1,bienpesca,3012000281,2017
VERACRUZ,PANUCO,PACIENCIA,NA,NA,NA,7000,1,bienpesca,3012003749,2015
VERACRUZ,PANUCO,PACIENCIA,NA,NA,NA,14000,2,bienpesca,3012003749,2017
VERACRUZ,PANUCO,PACIENCIA,NA,NA,NA,28000,4,bienpesca,3012003749,2018
VERACRUZ,PANUCO,PACIENCIA,NA,NA,NA,28800,4,bienpesca,3012003749,2019
VERACRUZ,PANUCO,PACIENCIA,NA,NA,NA,21000,3,bienpesca,3013001114,2017
VERACRUZ,PANUCO,PACIENCIA,NA,NA,NA,21000,3,bienpesca,3013001114,2018
VERACRUZ,PANUCO,PACIENCIA,NA,NA,NA,14000,2,bienpesca,3013001122,2017
VERACRUZ,PANUCO,PACIENCIA,NA,NA,NA,14000,2,bienpesca,3013001312,2017
VERACRUZ,PANUCO,PACIENCIA,NA,NA,NA,28000,4,bienpesca,3013001312,2018
VERACRUZ,PANUCO,PACIENCIA,NA,NA,NA,7000,1,bienpesca,3013001734,2016
VERACRUZ,PANUCO,PACIENCIA,NA,NA,NA,14000,2,bienpesca,3013001734,2017
VERACRUZ,PANUCO,PACIENCIA,NA,NA,NA,7000,1,bienpesca,3013001734,2018
VERACRUZ,PUEBLO VIEJO,PACIENCIA Y AGUACATE (SANTA FE),NA,NA,NA,7000,1,bienpesca,3012000281,2017
VERACRUZ,PUEBLO VIEJO,PACIENCIA Y AGUACATE (SANTA FE),NA,NA,NA,14000,2,bienpesca,3012003749,2015
VERACRUZ,PUEBLO VIEJO,PACIENCIA Y AGUACATE (SANTA FE),NA,NA,NA,7000,1,bienpesca,3012003749,2018
VERACRUZ,PUEBLO VIEJO,PACIENCIA Y AGUACATE (SANTA FE),NA,NA,NA,7000,1,bienpesca,3013001122,2016
VERACRUZ,PUEBLO VIEJO,PACIENCIA Y AGUACATE (SANTA FE),NA,NA,NA,7000,1,bienpesca,3013001122,2017
VERACRUZ,PUEBLO VIEJO,PACIENCIA Y AGUACATE (SANTA FE),NA,NA,NA,7000,1,bienpesca,3013001734,2015
VERACRUZ,PUEBLO VIEJO,PACIENCIA Y AGUACATE (SANTA FE),NA,NA,NA,7000,1,bienpesca,3013001734,2016
VERACRUZ,PUEBLO VIEJO,PACIENCIA Y AGUACATE (SANTA FE),NA,NA,NA,7000,1,bienpesca,3013001734,2017
TAMAULIPAS,PUEBLO VIEJO,PACIENCIA Y AGUACATE SANTA FE,NA,NA,NA,7200,1,bienpesca,3013001122,2019
VERACRUZ,PUEBLO VIEJO,PACIENCIA Y AGUACATE SANTA FE,NA,NA,NA,7200,1,bienpesca,3012003749,2019
VERACRUZ,PAJAPAN,PAJAPAN,NA,NA,NA,21000,3,bienpesca,3002005027,2015
VERACRUZ,PAJAPAN,PAJAPAN,NA,NA,NA,7000,1,bienpesca,3002005027,2018
VERACRUZ,PAJAPAN,PAJAPAN,NA,NA,NA,28800,4,bienpesca,3002005027,2019
VERACRUZ,PAJAPAN,PAJAPAN,NA,NA,NA,28000,4,bienpesca,3003004490,2015
VERACRUZ,PAJAPAN,PAJAPAN,NA,NA,NA,77000,11,bienpesca,3003004490,2016
VERACRUZ,PAJAPAN,PAJAPAN,NA,NA,NA,35000,5,bienpesca,3003004490,2017
VERACRUZ,PAJAPAN,PAJAPAN,NA,NA,NA,8000,1,bienpesca,3003004664,2014
VERACRUZ,PAJAPAN,PAJAPAN,NA,NA,NA,7000,1,bienpesca,3003004664,2016
VERACRUZ,PAJAPAN,PAJAPAN,NA,NA,NA,14000,2,bienpesca,3003005828,2015
VERACRUZ,PAJAPAN,PAJAPAN,NA,NA,NA,7000,1,bienpesca,3003005828,2017
VERACRUZ,PAJAPAN,PAJAPAN,NA,NA,NA,14000,2,bienpesca,3003005828,2018
VERACRUZ,PAJAPAN,PAJAPAN,NA,NA,NA,7000,1,bienpesca,3003008376,2018
VERACRUZ,PAJAPAN,PAJAPAN,NA,NA,NA,7200,1,bienpesca,3003008806,2019
VERACRUZ,COATZACOALCOS,PAJARITOS,NA,NA,NA,7000,1,bienpesca,3003006776,2017
NAYARIT,TECUALA,PAJARITOS,18,180160032,18016,248000,31,bienpesca,1803000601,2014
NAYARIT,TECUALA,PAJARITOS,18,180160032,18016,182000,26,bienpesca,1803000601,2015
NAYARIT,TECUALA,PAJARITOS,18,180160032,18016,273000,39,bienpesca,1803000601,2016
NAYARIT,TECUALA,PAJARITOS,18,180160032,18016,49000,7,bienpesca,1803000601,2018
NAYARIT,TECUALA,PAJARITOS,18,180160032,18016,446400,62,bienpesca,1803000601,2019
TABASCO,CENTRO,PAJONAL,27,270040143,27004,21000,3,bienpesca,2708000670,2017
TABASCO,CENTRO,PAJONAL,27,270040143,27004,21000,3,bienpesca,2708000670,2018
TABASCO,CENTRO,PAJONAL,27,270040143,27004,7200,1,bienpesca,2708000670,2019
MICHOACAN,CHURUMUCO,PALMA DE HUARO,NA,NA,NA,8000,1,bienpesca,1602000117,2014
MICHOACAN,CHURUMUCO,PALMA DE HUARO,NA,NA,NA,7000,1,bienpesca,1602000117,2016
MICHOACAN,CHURUMUCO,PALMA DE HUARO,NA,NA,NA,7000,1,bienpesca,1602000869,2015
NAYARIT,TUXPAN,PALMA GRANDE,18,180180012,18018,64800,9,bienpesca,1805001755,2019
VERACRUZ,ALTO LUCERO DE GUTIERREZ BARRIOS,PALMA SOLA,NA,NA,NA,7000,1,bienpesca,3006002038,2018
VERACRUZ,ALTO LUCERO DE GUTIERREZ BARRIOS,PALMA SOLA,NA,NA,NA,35000,5,bienpesca,3011007485,2017
VERACRUZ,ALTO LUCERO DE GUTIERREZ BARRIOS,PALMA SOLA,NA,NA,NA,21000,3,bienpesca,3011007485,2018
VERACRUZ,ALTO LUCERO DE GUTIERREZ BARRIOS,PALMA SOLA,NA,NA,NA,36000,5,bienpesca,3011007485,2019
VERACRUZ,ALTO LUCERO DE GUTIERREZ BARRIOS,PALMA SOLA,NA,NA,NA,21600,3,bienpesca,3011008855,2019
VERACRUZ,PUEBLO VIEJO,PALMA SOLA,NA,NA,NA,7000,1,bienpesca,3012000570,2017
VERACRUZ,PUEBLO VIEJO,PALMA SOLA,NA,NA,NA,7000,1,bienpesca,3012000570,2018
VERACRUZ,ALVARADO,PALMA SORIANO,NA,NA,NA,7000,1,bienpesca,3001009145,2015
NAYARIT,SANTIAGO IXCUINTLA,PALMAR DE CUAUTLA,18,180150025,18015,21000,3,bienpesca,1803000163,2015
NAYARIT,SANTIAGO IXCUINTLA,PALMAR DE CUAUTLA,18,180150025,18015,21000,3,bienpesca,1803000163,2016
NAYARIT,SANTIAGO IXCUINTLA,PALMAR DE CUAUTLA,18,180150025,18015,7000,1,bienpesca,1803000163,2017
NAYARIT,SANTIAGO IXCUINTLA,PALMAR DE CUAUTLA,18,180150025,18015,14000,2,bienpesca,1803000163,2018
NAYARIT,SANTIAGO IXCUINTLA,PALMAR DE CUAUTLA,18,180150025,18015,294000,42,bienpesca,1803000494,2015
NAYARIT,SANTIAGO IXCUINTLA,PALMAR DE CUAUTLA,18,180150025,18015,602000,86,bienpesca,1803000494,2016
NAYARIT,SANTIAGO IXCUINTLA,PALMAR DE CUAUTLA,18,180150025,18015,315000,45,bienpesca,1803000494,2017
NAYARIT,SANTIAGO IXCUINTLA,PALMAR DE CUAUTLA,18,180150025,18015,308000,44,bienpesca,1803000494,2018
NAYARIT,SANTIAGO IXCUINTLA,PALMAR DE CUAUTLA CUAUTLA,NA,NA,NA,14400,2,bienpesca,1803000163,2019
NAYARIT,SANTIAGO IXCUINTLA,PALMAR DE CUAUTLA CUAUTLA,NA,NA,NA,410400,57,bienpesca,1803000494,2019
NAYARIT,SANTIAGO IXCUINTLA,PALMAR DE CUAUTLA CUAUTLA,NA,NA,NA,14400,2,bienpesca,1803000742,2019
NAYARIT,SANTIAGO IXCUINTLA,PALMAR DE CUAUTLA CUAUTLA,NA,NA,NA,7200,1,bienpesca,1803000759,2019
VERACRUZ,TIERRA BLANCA,PALMAS ALTAS,NA,NA,NA,7200,1,bienpesca,3001007644,2019
VERACRUZ,ACTOPAN,PALMAS DE ABAJO,NA,NA,NA,7000,1,bienpesca,3011002791,2015
VERACRUZ,ACTOPAN,PALMAS DE ABAJO,NA,NA,NA,35000,5,bienpesca,3011002791,2017
VERACRUZ,ACTOPAN,PALMAS DE ABAJO,NA,NA,NA,35000,5,bienpesca,3011002791,2018
VERACRUZ,ACTOPAN,PALMAS DE ARRIBA,NA,NA,NA,7000,1,bienpesca,3011005653,2018
TAMAULIPAS,PANUCO,PALMAS REALES,NA,NA,NA,7200,1,bienpesca,3013001551,2019
VERACRUZ,PANUCO,PALMAS REALES,NA,NA,NA,56000,8,bienpesca,3013001551,2018
TAMAULIPAS,MATAMOROS,PALMERAS,NA,NA,NA,7200,1,bienpesca,2804000608,2019
NAYARIT,LA YESCA,PALMILLAS,18,180190141,18019,7000,1,bienpesca,1801000744,2017
NAYARIT,LA YESCA,PALMILLAS,18,180191431,18019,7000,1,bienpesca,1801000744,2017
NAYARIT,LA YESCA,PALMILLAS,18,180190141,18019,7000,1,bienpesca,1804001392,2017
NAYARIT,LA YESCA,PALMILLAS,18,180191431,18019,7000,1,bienpesca,1804001392,2017
NAYARIT,LA YESCA,PALMILLAS,18,180190141,18019,70000,10,bienpesca,1804001400,2015
NAYARIT,LA YESCA,PALMILLAS,18,180191431,18019,70000,10,bienpesca,1804001400,2015
NAYARIT,LA YESCA,PALMILLAS,18,180190141,18019,154000,22,bienpesca,1804001400,2016
NAYARIT,LA YESCA,PALMILLAS,18,180191431,18019,154000,22,bienpesca,1804001400,2016
NAYARIT,LA YESCA,PALMILLAS,18,180190141,18019,63000,9,bienpesca,1804001400,2017
NAYARIT,LA YESCA,PALMILLAS,18,180191431,18019,63000,9,bienpesca,1804001400,2017
NAYARIT,LA YESCA,PALMILLAS,18,180190141,18019,35000,5,bienpesca,1804001400,2018
NAYARIT,LA YESCA,PALMILLAS,18,180191431,18019,35000,5,bienpesca,1804001400,2018
SINALOA,MAZATLAN,PALMILLAS,25,250120268,25012,8000,1,bienpesca,2508005366,2014
SINALOA,MAZATLAN,PALMILLAS,25,250120268,25012,7000,1,bienpesca,2508005366,2018
SINALOA,MAZATLAN,PALMILLAS,25,250120268,25012,7200,1,bienpesca,2508005366,2019
SINALOA,MAZATLAN,PALMILLAS,25,250120268,25012,7000,1,bienpesca,2508007941,2015
SINALOA,MAZATLAN,PALMILLAS,25,250120268,25012,14000,2,bienpesca,2508007941,2016
SINALOA,MAZATLAN,PALMILLAS,25,250120268,25012,7000,1,bienpesca,2508007941,2017
SINALOA,MAZATLAN,PALMIRA,NA,NA,NA,7200,1,bienpesca,2508006224,2019
SINALOA,ESCUINAPA,PALMITO DEL VERDE,25,250090044,25009,8000,1,bienpesca,2504000296,2014
SINALOA,ESCUINAPA,PALMITO DEL VERDE,25,250090044,25009,21000,3,bienpesca,2504000296,2015
SINALOA,ESCUINAPA,PALMITO DEL VERDE,25,250090044,25009,35000,5,bienpesca,2504000296,2016
SINALOA,ESCUINAPA,PALMITO DEL VERDE,25,250090044,25009,14000,2,bienpesca,2504000296,2017
SINALOA,ESCUINAPA,PALMITO DEL VERDE,25,250090044,25009,7000,1,bienpesca,2504000296,2018
SINALOA,ESCUINAPA,PALMITO DEL VERDE,25,250090044,25009,14400,2,bienpesca,2504000296,2019
SINALOA,ESCUINAPA,PALMITO DEL VERDE,25,250090044,25009,32000,4,bienpesca,2504000304,2014
SINALOA,ESCUINAPA,PALMITO DEL VERDE,25,250090044,25009,56000,8,bienpesca,2504000304,2015
SINALOA,ESCUINAPA,PALMITO DEL VERDE,25,250090044,25009,63000,9,bienpesca,2504000304,2016
SINALOA,ESCUINAPA,PALMITO DEL VERDE,25,250090044,25009,28000,4,bienpesca,2504000304,2017
SINALOA,ESCUINAPA,PALMITO DEL VERDE,25,250090044,25009,35000,5,bienpesca,2504000304,2018
SINALOA,ESCUINAPA,PALMITO DEL VERDE,25,250090044,25009,43200,6,bienpesca,2504000304,2019
SINALOA,ESCUINAPA,PALMITO DEL VERDE,25,250090044,25009,16000,2,bienpesca,2504000759,2014
SINALOA,ESCUINAPA,PALMITO DEL VERDE,25,250090044,25009,217000,31,bienpesca,2504000759,2015
SINALOA,ESCUINAPA,PALMITO DEL VERDE,25,250090044,25009,343000,49,bienpesca,2504000759,2016
SINALOA,ESCUINAPA,PALMITO DEL VERDE,25,250090044,25009,224000,32,bienpesca,2504000759,2017
SINALOA,ESCUINAPA,PALMITO DEL VERDE,25,250090044,25009,154000,22,bienpesca,2504000759,2018
SINALOA,ESCUINAPA,PALMITO DEL VERDE,25,250090044,25009,295200,41,bienpesca,2504000759,2019
SINALOA,ESCUINAPA,PALMITO DEL VERDE,25,250090044,25009,7000,1,bienpesca,2504001336,2015
SINALOA,ESCUINAPA,PALMITO DEL VERDE,25,250090044,25009,21000,3,bienpesca,2504001336,2016
SINALOA,ESCUINAPA,PALMITO DEL VERDE,25,250090044,25009,21000,3,bienpesca,2504001336,2017
SINALOA,ESCUINAPA,PALMITO DEL VERDE,25,250090044,25009,7000,1,bienpesca,2504001336,2018
SINALOA,ESCUINAPA,PALMITO DEL VERDE,25,250090044,25009,21600,3,bienpesca,2504001336,2019
MICHOACAN,COJUMATLAN DE REGULES,PALO ALTO,NA,NA,NA,35000,5,bienpesca,1608000186,2015
MICHOACAN,COJUMATLAN DE REGULES,PALO ALTO,NA,NA,NA,49000,7,bienpesca,1608000186,2016
MICHOACAN,COJUMATLAN DE REGULES,PALO ALTO,NA,NA,NA,56000,8,bienpesca,1608000186,2017
MICHOACAN,COJUMATLAN DE REGULES,PALO ALTO,NA,NA,NA,63000,9,bienpesca,1608000186,2018
MICHOACAN,COJUMATLAN DE REGULES,PALO ALTO,NA,NA,NA,50400,7,bienpesca,1608000186,2019
MICHOACAN,COJUMATLAN DE REGULES,PALO ALTO,NA,NA,NA,40000,5,bienpesca,1608000368,2014
VERACRUZ,TAMPICO ALTO,PALO ALTO,NA,NA,NA,7000,1,bienpesca,3004000711,2016
VERACRUZ,TAMPICO ALTO,PALO ALTO,NA,NA,NA,14000,2,bienpesca,3004000711,2018
VERACRUZ,TAMPICO ALTO,PALO ALTO,NA,NA,NA,14400,2,bienpesca,3004000711,2019
VERACRUZ,TAMPICO ALTO,PALO ALTO,NA,NA,NA,8000,1,bienpesca,3004000729,2014
VERACRUZ,TAMPICO ALTO,PALO ALTO,NA,NA,NA,7000,1,bienpesca,3004000729,2016
VERACRUZ,TAMPICO ALTO,PALO ALTO,NA,NA,NA,14000,2,bienpesca,3004000729,2017
VERACRUZ,TAMPICO ALTO,PALO ALTO,NA,NA,NA,7000,1,bienpesca,3012000919,2015
VERACRUZ,TAMPICO ALTO,PALO ALTO,NA,NA,NA,28000,4,bienpesca,3012000919,2016
VERACRUZ,TAMPICO ALTO,PALO ALTO,NA,NA,NA,28000,4,bienpesca,3012000919,2017
VERACRUZ,TAMPICO ALTO,PALO ALTO,NA,NA,NA,21000,3,bienpesca,3012000919,2018
VERACRUZ,TAMPICO ALTO,PALO ALTO,NA,NA,NA,36000,5,bienpesca,3012000919,2019
VERACRUZ,TAMPICO ALTO,PALO ALTO,NA,NA,NA,7000,1,bienpesca,3012003293,2015
VERACRUZ,TAMPICO ALTO,PALO ALTO,NA,NA,NA,7000,1,bienpesca,3012003632,2017
VERACRUZ,TAMPICO ALTO,PALO ALTO,NA,NA,NA,7000,1,bienpesca,3012003996,2016
VERACRUZ,TAMPICO ALTO,PALO ALTO,NA,NA,NA,7000,1,bienpesca,3012003996,2018
VERACRUZ,TAMPICO ALTO,PALO ALTO,NA,NA,NA,7200,1,bienpesca,3012003996,2019
CHIAPAS,PIJIJIAPAN,PALO BLANCO,NA,NA,NA,7000,1,bienpesca,703000067,2015
CHIAPAS,PIJIJIAPAN,PALO BLANCO,NA,NA,NA,21600,3,bienpesca,703000067,2019
CHIAPAS,PIJIJIAPAN,PALO BLANCO,NA,NA,NA,28000,4,bienpesca,703000596,2017
CHIAPAS,PIJIJIAPAN,PALO BLANCO,NA,NA,NA,42000,6,bienpesca,703000596,2018
CHIAPAS,PIJIJIAPAN,PALO BLANCO,NA,NA,NA,36000,5,bienpesca,703000596,2019
CHIAPAS,PIJIJIAPAN,PALO BLANCO,NA,NA,NA,21000,3,bienpesca,703000687,2015
CHIAPAS,PIJIJIAPAN,PALO BLANCO,NA,NA,NA,21000,3,bienpesca,703000687,2017
CHIAPAS,PIJIJIAPAN,PALO BLANCO,NA,NA,NA,28800,4,bienpesca,703000687,2019
VERACRUZ,TAMIAHUA,PALO BLANCO,NA,NA,NA,14000,2,bienpesca,3007000031,2017
VERACRUZ,TAMIAHUA,PALO BLANCO,NA,NA,NA,7000,1,bienpesca,3007000031,2018
VERACRUZ,TAMIAHUA,PALO BLANCO,NA,NA,NA,14400,2,bienpesca,3007000031,2019
VERACRUZ,TAMIAHUA,PALO BLANCO,NA,NA,NA,77000,11,bienpesca,3007000049,2015
VERACRUZ,TAMIAHUA,PALO BLANCO,NA,NA,NA,994000,142,bienpesca,3007000049,2016
VERACRUZ,TAMIAHUA,PALO BLANCO,NA,NA,NA,602000,86,bienpesca,3007000049,2017
VERACRUZ,TAMIAHUA,PALO BLANCO,NA,NA,NA,406000,58,bienpesca,3007000049,2018
VERACRUZ,TAMIAHUA,PALO BLANCO,NA,NA,NA,792000,110,bienpesca,3007000049,2019
VERACRUZ,TAMIAHUA,PALO BLANCO,NA,NA,NA,7000,1,bienpesca,3007000544,2017
VERACRUZ,TAMIAHUA,PALO BLANCO,NA,NA,NA,14400,2,bienpesca,3007000544,2019
VERACRUZ,TAMIAHUA,PALO BLANCO,NA,NA,NA,7000,1,bienpesca,3010002727,2016
CHIAPAS,TONALA,PALO BLANCO,07,070970039,07097,7000,1,bienpesca,607000015,2015
CHIAPAS,TONALA,PALO BLANCO,07,070970039,07097,28000,4,bienpesca,706000015,2017
CHIAPAS,TONALA,PALO BLANCO,07,070970039,07097,36000,5,bienpesca,706000015,2019
CHIAPAS,TONALA,PALO BLANCO,07,070970039,07097,14400,2,bienpesca,706001568,2019
BAJA CALIFORNIA SUR,COMONDU,PALO BOLA,03,030010193,03001,7000,1,bienpesca,305002289,2016
BAJA CALIFORNIA SUR,COMONDU,PALO BOLA,03,030010193,03001,7000,1,bienpesca,305002289,2017
BAJA CALIFORNIA SUR,COMONDU,PALO BOLA,03,030010193,03001,7000,1,bienpesca,305002289,2018
VERACRUZ,MINATITLAN,PALO BONITO,NA,NA,NA,7000,1,bienpesca,3003005067,2018
VERACRUZ,MINATITLAN,PALO BONITO,NA,NA,NA,7200,1,bienpesca,3003005067,2019
VERACRUZ,MINATITLAN,PALO BONITO,NA,NA,NA,7000,1,bienpesca,3003005422,2017
VERACRUZ,MINATITLAN,PALO BONITO,NA,NA,NA,7000,1,bienpesca,3003005422,2018
VERACRUZ,MINATITLAN,PALO BONITO,NA,NA,NA,7000,1,bienpesca,3003005497,2017
VERACRUZ,ALVARADO,PALO DE ARGOLLA,NA,NA,NA,14000,2,bienpesca,3001000474,2016
VERACRUZ,ALVARADO,PALO DE ARGOLLA,NA,NA,NA,7000,1,bienpesca,3001008329,2016
JALISCO,ZAPOPAN,PALO GORDO,14,141200153,14120,56000,8,bienpesca,1404004259,2016
JALISCO,ZAPOPAN,PALO GORDO,14,141200153,14120,56000,8,bienpesca,1404004259,2017
JALISCO,ZAPOPAN,PALO GORDO,14,141200153,14120,35000,5,bienpesca,1404004259,2018
JALISCO,ZAPOPAN,PALO GORDO,14,141200153,14120,50400,7,bienpesca,1404004259,2019
SINALOA,MAZATLAN,PALO PRIETO,NA,NA,NA,7200,1,bienpesca,2510000462,2019
TAMAULIPAS,SAN FERNANDO,PALO SOLO,28,280350250,28035,7200,1,bienpesca,2807000084,2019
TAMAULIPAS,SAN FERNANDO,PALO SOLO,28,280350250,28035,7000,1,bienpesca,2807000134,2015
TAMAULIPAS,SAN FERNANDO,PALO SOLO,28,280350250,28035,7000,1,bienpesca,2807000134,2016
TAMAULIPAS,SAN FERNANDO,PALO SOLO,28,280350250,28035,14000,2,bienpesca,2807000134,2017
TAMAULIPAS,SAN FERNANDO,PALO SOLO,28,280350250,28035,7000,1,bienpesca,2807000134,2018
TAMAULIPAS,SAN FERNANDO,PALO SOLO,28,280350250,28035,7200,1,bienpesca,2807000134,2019
SINALOA,CULIACAN,PALO VERDE,25,250060533,25006,72000,10,bienpesca,2501000398,2019
SONORA,HERMOSILLO,PALO VERDE,26,260300386,26030,21000,3,bienpesca,2611000742,2018
NAYARIT,TEPIC,PALOMAS,NA,NA,NA,7000,1,bienpesca,1804001582,2017
ZACATECAS,VILLANUEVA,PALOMAS VIEJAS SAN FRANCISCO DE LA SIERRA,NA,NA,NA,7200,1,bienpesca,3201000548,2019
GUERRERO,PETATLAN,PALOS BLANCOS,12,120480139,12048,7000,1,bienpesca,1202000012,2016
GUERRERO,PETATLAN,PALOS BLANCOS,12,120480139,12048,7200,1,bienpesca,1202000012,2019
GUERRERO,PETATLAN,PALOS BLANCOS,12,120480139,12048,14400,2,bienpesca,1202001218,2019
GUERRERO,PETATLAN,PALOS BLANCOS,12,120480139,12048,7000,1,bienpesca,1202001614,2018
GUERRERO,PETATLAN,PALOS BLANCOS,12,120480139,12048,21000,3,bienpesca,1202002109,2016
GUERRERO,PETATLAN,PALOS BLANCOS,12,120480139,12048,7000,1,bienpesca,1202002109,2017
GUERRERO,PETATLAN,PALOS BLANCOS,12,120480139,12048,14400,2,bienpesca,1202002109,2019
SINALOA,ANGOSTURA,PALOS VERDES,25,250020082,25002,7200,1,bienpesca,2506002100,2019
SINALOA,GUASAVE,PALOS VERDES,25,250110188,25011,7000,1,bienpesca,2505000253,2017
SINALOA,GUASAVE,PALOS VERDES,25,250110797,25011,7000,1,bienpesca,2505000253,2017
SINALOA,GUASAVE,PALOS VERDES,25,250110188,25011,21000,3,bienpesca,2505000410,2015
SINALOA,GUASAVE,PALOS VERDES,25,250110797,25011,21000,3,bienpesca,2505000410,2015
SINALOA,GUASAVE,PALOS VERDES,25,250110188,25011,35000,5,bienpesca,2505000410,2016
SINALOA,GUASAVE,PALOS VERDES,25,250110797,25011,35000,5,bienpesca,2505000410,2016
SINALOA,GUASAVE,PALOS VERDES,25,250110188,25011,28000,4,bienpesca,2505000410,2017
SINALOA,GUASAVE,PALOS VERDES,25,250110797,25011,28000,4,bienpesca,2505000410,2017
SINALOA,GUASAVE,PALOS VERDES,25,250110188,25011,7000,1,bienpesca,2505000410,2018
SINALOA,GUASAVE,PALOS VERDES,25,250110797,25011,7000,1,bienpesca,2505000410,2018
SINALOA,GUASAVE,PALOS VERDES,25,250110188,25011,14000,2,bienpesca,2505000527,2016
SINALOA,GUASAVE,PALOS VERDES,25,250110797,25011,14000,2,bienpesca,2505000527,2016
SINALOA,GUASAVE,PALOS VERDES,25,250110188,25011,7200,1,bienpesca,2505000527,2019
SINALOA,GUASAVE,PALOS VERDES,25,250110797,25011,7200,1,bienpesca,2505000527,2019
SINALOA,GUASAVE,PALOS VERDES,25,250110188,25011,28000,4,bienpesca,2505000709,2018
SINALOA,GUASAVE,PALOS VERDES,25,250110797,25011,28000,4,bienpesca,2505000709,2018
SINALOA,GUASAVE,PALOS VERDES,25,250110188,25011,36000,5,bienpesca,2505000709,2019
SINALOA,GUASAVE,PALOS VERDES,25,250110797,25011,36000,5,bienpesca,2505000709,2019
SINALOA,GUASAVE,PALOS VERDES,25,250110188,25011,24000,3,bienpesca,2505000923,2014
SINALOA,GUASAVE,PALOS VERDES,25,250110797,25011,24000,3,bienpesca,2505000923,2014
SINALOA,GUASAVE,PALOS VERDES,25,250110188,25011,56000,8,bienpesca,2505000923,2015
SINALOA,GUASAVE,PALOS VERDES,25,250110797,25011,56000,8,bienpesca,2505000923,2015
SINALOA,GUASAVE,PALOS VERDES,25,250110188,25011,77000,11,bienpesca,2505000923,2016
SINALOA,GUASAVE,PALOS VERDES,25,250110797,25011,77000,11,bienpesca,2505000923,2016
SINALOA,GUASAVE,PALOS VERDES,25,250110188,25011,63000,9,bienpesca,2505000923,2017
