NOM_ENT,NOM_MUN,NOM_LOC,CVE_ENT,CVE_LOC,CVE_MUN,tot_value,no_sub,subsidy,rnpa,year
VERACRUZ,IGNACIO DE LA LLAVE,LA ISLETA DE PANAMA (PUNTA ISLETA),NA,NA,NA,201600,28,bienpesca,BIENPESCA,2020
VERACRUZ,IGNACIO DE LA LLAVE,LA ISLETA DE PANAMA (PUNTA ISLETA),NA,NA,NA,187200,26,bienpesca,BIENPESCA,2021
VERACRUZ,IGNACIO DE LA LLAVE,LA ISLETA DE PANAMA (PUNTA ISLETA),NA,NA,NA,180000,25,bienpesca,BIENPESCA,2022
VERACRUZ,OZULUAMA DE MASCARENAS,LA JABONERA (ISLA JUAN A. RAMIREZ),NA,NA,NA,43200,6,bienpesca,BIENPESCA,2020
VERACRUZ,OZULUAMA DE MASCARENAS,LA JABONERA (ISLA JUAN A. RAMIREZ),NA,NA,NA,50400,7,bienpesca,BIENPESCA,2021
VERACRUZ,OZULUAMA DE MASCARENAS,LA JABONERA (ISLA JUAN A. RAMIREZ),NA,NA,NA,50400,7,bienpesca,BIENPESCA,2022
CAMPECHE,CHAMPOTON,LA JOYA,04,040040016,04004,7200,1,bienpesca,BIENPESCA,2020
CAMPECHE,CHAMPOTON,LA JOYA,04,040040570,04004,7200,1,bienpesca,BIENPESCA,2020
CAMPECHE,CHAMPOTON,LA JOYA,04,040040016,04004,7200,1,bienpesca,BIENPESCA,2021
CAMPECHE,CHAMPOTON,LA JOYA,04,040040570,04004,7200,1,bienpesca,BIENPESCA,2021
CAMPECHE,CHAMPOTON,LA JOYA,04,040040016,04004,7200,1,bienpesca,BIENPESCA,2022
CAMPECHE,CHAMPOTON,LA JOYA,04,040040570,04004,7200,1,bienpesca,BIENPESCA,2022
JALISCO,ZAPOTLANEJO,LA JOYA CHICA,14,141240086,14124,7200,1,bienpesca,BIENPESCA,2020
JALISCO,ZAPOTLANEJO,LA JOYA CHICA,14,141240086,14124,7200,1,bienpesca,BIENPESCA,2021
JALISCO,ZAPOTLANEJO,LA JOYA CHICA,14,141240086,14124,7200,1,bienpesca,BIENPESCA,2022
CHIAPAS,TONALA,LA JOYITA UNO,07,070970251,07097,28800,4,bienpesca,BIENPESCA,2020
CHIAPAS,TONALA,LA JOYITA UNO,07,070970251,07097,28800,4,bienpesca,BIENPESCA,2021
CHIAPAS,TONALA,LA JOYITA UNO,07,070970251,07097,21600,3,bienpesca,BIENPESCA,2022
SINALOA,EL FUERTE,LA JUNTA,25,250100992,25010,7200,1,bienpesca,BIENPESCA,2020
SINALOA,EL FUERTE,LA JUNTA,25,250100992,25010,7200,1,bienpesca,BIENPESCA,2021
SINALOA,EL FUERTE,LA JUNTA,25,250100992,25010,7200,1,bienpesca,BIENPESCA,2022
SINALOA,EL FUERTE,LA JUNTA,25,250100992,25010,1875,1,bienpesca,BIENPESCA,2023
CHIHUAHUA,GUERRERO,LA JUNTA,08,080310003,08031,7200,1,bienpesca,BIENPESCA,2020
CHIHUAHUA,GUERRERO,LA JUNTA,08,080310003,08031,7200,1,bienpesca,BIENPESCA,2021
CHIHUAHUA,GUERRERO,LA JUNTA,08,080310003,08031,7200,1,bienpesca,BIENPESCA,2022
JALISCO,EJUTLA,LA LABOR,14,140340015,14034,28800,4,bienpesca,BIENPESCA,2020
JALISCO,EJUTLA,LA LABOR,14,140340015,14034,28800,4,bienpesca,BIENPESCA,2021
JALISCO,EJUTLA,LA LABOR,14,140340015,14034,28800,4,bienpesca,BIENPESCA,2022
SINALOA,EL FUERTE,LA LAGUNA,25,250100109,25010,7200,1,bienpesca,BIENPESCA,2020
SINALOA,EL FUERTE,LA LAGUNA,25,250100109,25010,7200,1,bienpesca,BIENPESCA,2021
SINALOA,EL FUERTE,LA LAGUNA,25,250100109,25010,7200,1,bienpesca,BIENPESCA,2022
SINALOA,EL FUERTE,LA LAGUNA,25,250100109,25010,1875,1,bienpesca,BIENPESCA,2023
MICHOACAN,GABRIEL ZAMORA,LA LAGUNA,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2020
MICHOACAN,GABRIEL ZAMORA,LA LAGUNA,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2021
MICHOACAN,GABRIEL ZAMORA,LA LAGUNA,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2022
TAMAULIPAS,SOTO LA MARINA,LA LAGUNA,28,280370089,28037,21600,3,bienpesca,BIENPESCA,2020
TAMAULIPAS,SOTO LA MARINA,LA LAGUNA,28,280370089,28037,21600,3,bienpesca,BIENPESCA,2021
TAMAULIPAS,SOTO LA MARINA,LA LAGUNA,28,280370089,28037,21600,3,bienpesca,BIENPESCA,2022
CHIAPAS,TONALA,LA LAGUNA,07,070970028,07097,878400,122,bienpesca,BIENPESCA,2020
CHIAPAS,TONALA,LA LAGUNA,07,070970028,07097,921600,128,bienpesca,BIENPESCA,2021
CHIAPAS,TONALA,LA LAGUNA,07,070970028,07097,921600,128,bienpesca,BIENPESCA,2022
OAXACA,SAN LUCAS OJITLAN,LA LAGUNA ESCONDIDA,20,202320084,20232,43200,6,bienpesca,BIENPESCA,2020
OAXACA,SAN LUCAS OJITLAN,LA LAGUNA ESCONDIDA,20,202320084,20232,43200,6,bienpesca,BIENPESCA,2021
OAXACA,SAN LUCAS OJITLAN,LA LAGUNA ESCONDIDA,20,202320084,20232,36000,5,bienpesca,BIENPESCA,2022
VERACRUZ,MEDELLIN DE BRAVO,LA LAGUNA Y MONTE DEL CASTILLO,NA,NA,NA,496800,69,bienpesca,BIENPESCA,2020
VERACRUZ,MEDELLIN DE BRAVO,LA LAGUNA Y MONTE DEL CASTILLO,NA,NA,NA,496800,69,bienpesca,BIENPESCA,2021
VERACRUZ,MEDELLIN DE BRAVO,LA LAGUNA Y MONTE DEL CASTILLO,NA,NA,NA,468000,65,bienpesca,BIENPESCA,2022
JALISCO,TAPALPA,LA LAGUNITA,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2020
JALISCO,TAPALPA,LA LAGUNITA,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2021
JALISCO,TAPALPA,LA LAGUNITA,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2022
VERACRUZ DE IGNACIO DE LA LLAVE,OZULUAMA DE MASCARENAS,LA LAJA,30,301210014,30121,165600,23,bienpesca,BIENPESCA,2020
VERACRUZ DE IGNACIO DE LA LLAVE,OZULUAMA DE MASCARENAS,LA LAJA,30,301210014,30121,201600,28,bienpesca,BIENPESCA,2021
VERACRUZ DE IGNACIO DE LA LLAVE,OZULUAMA DE MASCARENAS,LA LAJA,30,301210014,30121,172800,24,bienpesca,BIENPESCA,2022
VERACRUZ,TUXPAN,LA LAJA DE COLOMAN,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2020
VERACRUZ,TUXPAN,LA LAJA DE COLOMAN,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2021
VERACRUZ,TUXPAN,LA LAJA DE COLOMAN,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2022
VERACRUZ,TUXPAN,LA LAJA DE ZAPOTE BUENO,NA,NA,NA,14400,2,bienpesca,BIENPESCA,2020
VERACRUZ,TUXPAN,LA LAJA DE ZAPOTE BUENO,NA,NA,NA,14400,2,bienpesca,BIENPESCA,2021
VERACRUZ,TUXPAN,LA LAJA DE ZAPOTE BUENO,NA,NA,NA,14400,2,bienpesca,BIENPESCA,2022
VERACRUZ,JALTIPAN,LA LAJILLA,NA,NA,NA,122400,17,bienpesca,BIENPESCA,2020
VERACRUZ,JALTIPAN,LA LAJILLA,NA,NA,NA,122400,17,bienpesca,BIENPESCA,2021
VERACRUZ,JALTIPAN,LA LAJILLA,NA,NA,NA,115200,16,bienpesca,BIENPESCA,2022
CHIAPAS,LA LIBERTAD,LA LIBERTAD,07,070500001,07050,151200,21,bienpesca,BIENPESCA,2020
CHIAPAS,LA LIBERTAD,LA LIBERTAD,07,070500001,07050,151200,21,bienpesca,BIENPESCA,2021
CHIAPAS,LA LIBERTAD,LA LIBERTAD,07,070500001,07050,151200,21,bienpesca,BIENPESCA,2022
TAMAULIPAS,SAN FERNANDO,LA LIBERTAD,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2020
TAMAULIPAS,SAN FERNANDO,LA LIBERTAD,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2021
TAMAULIPAS,SAN FERNANDO,LA LIBERTAD,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2022
TAMAULIPAS,JIMENEZ,LA LIBERTAD CAMPESINA,28,280180051,28018,36000,5,bienpesca,BIENPESCA,2020
TAMAULIPAS,JIMENEZ,LA LIBERTAD CAMPESINA,28,280180051,28018,36000,5,bienpesca,BIENPESCA,2021
TAMAULIPAS,JIMENEZ,LA LIBERTAD CAMPESINA,28,280180051,28018,36000,5,bienpesca,BIENPESCA,2022
TAMAULIPAS,SAN FERNANDO,LA LIBERTAD [NUEVO CENTRO DE POBLACION],NA,NA,NA,7200,1,bienpesca,BIENPESCA,2020
TAMAULIPAS,SAN FERNANDO,LA LIBERTAD [NUEVO CENTRO DE POBLACION],NA,NA,NA,7200,1,bienpesca,BIENPESCA,2021
TAMAULIPAS,SAN FERNANDO,LA LIBERTAD [NUEVO CENTRO DE POBLACION],NA,NA,NA,7200,1,bienpesca,BIENPESCA,2022
CHIAPAS,ARRIAGA,LA LINEA,07,070090058,07009,2268000,315,bienpesca,BIENPESCA,2020
CHIAPAS,ARRIAGA,LA LINEA,07,070090058,07009,2354400,327,bienpesca,BIENPESCA,2021
CHIAPAS,ARRIAGA,LA LINEA,07,070090058,07009,2260800,314,bienpesca,BIENPESCA,2022
VERACRUZ,OZULUAMA DE MASCARENAS,LA LLAVE,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2020
VERACRUZ,OZULUAMA DE MASCARENAS,LA LLAVE,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2021
VERACRUZ,OZULUAMA DE MASCARENAS,LA LLAVE,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2022
QUERETARO,SAN JUAN DEL RIO,LA LLAVE,22,220160033,22016,57600,8,bienpesca,BIENPESCA,2020
QUERETARO,SAN JUAN DEL RIO,LA LLAVE,22,220160033,22016,57600,8,bienpesca,BIENPESCA,2021
QUERETARO,SAN JUAN DEL RIO,LA LLAVE,22,220160033,22016,57600,8,bienpesca,BIENPESCA,2022
VERACRUZ,TAMIAHUA,LA LLAVE,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2021
VERACRUZ,TAMIAHUA,LA LLAVE,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2022
MICHOACAN,SANTA ANA MAYA,LA LOBERA,NA,NA,NA,180000,25,bienpesca,BIENPESCA,2020
MICHOACAN,SANTA ANA MAYA,LA LOBERA,NA,NA,NA,180000,25,bienpesca,BIENPESCA,2021
MICHOACAN,SANTA ANA MAYA,LA LOBERA,NA,NA,NA,172800,24,bienpesca,BIENPESCA,2022
JALISCO,YAHUALICA DE GONZALEZ GALLO,LA LOMA,14,141180278,14118,21600,3,bienpesca,BIENPESCA,2020
JALISCO,YAHUALICA DE GONZALEZ GALLO,LA LOMA,14,141180278,14118,21600,3,bienpesca,BIENPESCA,2021
JALISCO,YAHUALICA DE GONZALEZ GALLO,LA LOMA,14,141180278,14118,21600,3,bienpesca,BIENPESCA,2022
SINALOA,ESCUINAPA,LA LOMA (GABRIEL LEYVA SOLANO),25,250090249,25009,7200,1,bienpesca,BIENPESCA,2020
SINALOA,ESCUINAPA,LA LOMA (GABRIEL LEYVA SOLANO),25,250090249,25009,7200,1,bienpesca,BIENPESCA,2021
SINALOA,ESCUINAPA,LA LOMA (GABRIEL LEYVA SOLANO),25,250090249,25009,7200,1,bienpesca,BIENPESCA,2022
SINALOA,ESCUINAPA,LA LOMA (GABRIEL LEYVA SOLANO),25,250090249,25009,1875,1,bienpesca,BIENPESCA,2023
MICHOACAN,ZITACUARO,LA LOMA (TERCERA MANZANA DE SAN MIGUEL),NA,NA,NA,14400,2,bienpesca,BIENPESCA,2021
MICHOACAN,ZITACUARO,LA LOMA (TERCERA MANZANA DE SAN MIGUEL),NA,NA,NA,14400,2,bienpesca,BIENPESCA,2022
QUERETARO,CADEREYTA DE MONTES,LA LOMA BONITA,22,220040258,22004,7200,1,bienpesca,BIENPESCA,2020
QUERETARO,CADEREYTA DE MONTES,LA LOMA BONITA,22,220040258,22004,7200,1,bienpesca,BIENPESCA,2021
QUERETARO,CADEREYTA DE MONTES,LA LOMA BONITA,22,220040258,22004,7200,1,bienpesca,BIENPESCA,2022
CHIAPAS,TONALA,LA LOMITA,07,070971259,07097,7200,1,bienpesca,BIENPESCA,2021
CHIAPAS,TONALA,LA LOMITA,07,070971574,07097,7200,1,bienpesca,BIENPESCA,2021
CHIAPAS,TONALA,LA LOMITA,07,070971259,07097,7200,1,bienpesca,BIENPESCA,2022
CHIAPAS,TONALA,LA LOMITA,07,070971574,07097,7200,1,bienpesca,BIENPESCA,2022
VERACRUZ,TAMPICO ALTO,LA LOZA,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2020
VERACRUZ,TAMPICO ALTO,LA LOZA,NA,NA,NA,14400,2,bienpesca,BIENPESCA,2021
VERACRUZ,TAMPICO ALTO,LA LOZA,NA,NA,NA,14400,2,bienpesca,BIENPESCA,2022
OAXACA,SAN PEDRO IXCATLAN,LA LUNA,20,203090023,20309,36000,5,bienpesca,BIENPESCA,2020
OAXACA,SAN PEDRO IXCATLAN,LA LUNA,20,203090023,20309,36000,5,bienpesca,BIENPESCA,2021
OAXACA,SAN PEDRO IXCATLAN,LA LUNA,20,203090023,20309,21600,3,bienpesca,BIENPESCA,2022
CHIAPAS,ACAPETAHUA,LA LUPE,07,070030140,07003,216000,30,bienpesca,BIENPESCA,2020
CHIAPAS,ACAPETAHUA,LA LUPE,07,070030140,07003,216000,30,bienpesca,BIENPESCA,2021
CHIAPAS,ACAPETAHUA,LA LUPE,07,070030140,07003,201600,28,bienpesca,BIENPESCA,2022
NAYARIT,TECUALA,LA MAGDALENA,18,180160026,18016,7200,1,bienpesca,BIENPESCA,2020
NAYARIT,TECUALA,LA MAGDALENA,18,180160026,18016,7200,1,bienpesca,BIENPESCA,2021
NAYARIT,TECUALA,LA MAGDALENA,18,180160026,18016,7200,1,bienpesca,BIENPESCA,2022
ESTADO DE MEXICO,TEMASCALCINGO,LA MAGDALENA,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2020
ESTADO DE MEXICO,TEMASCALCINGO,LA MAGDALENA,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2021
ESTADO DE MEXICO,TEMASCALCINGO,LA MAGDALENA,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2022
CIUDAD DE MEXICO,LA MAGDALENA CONTRERAS,LA MAGDALENA CONTRERAS,09,090080001,09008,21600,3,bienpesca,BIENPESCA,2020
CIUDAD DE MEXICO,LA MAGDALENA CONTRERAS,LA MAGDALENA CONTRERAS,09,090080001,09008,21600,3,bienpesca,BIENPESCA,2021
CIUDAD DE MEXICO,LA MAGDALENA CONTRERAS,LA MAGDALENA CONTRERAS,09,090080001,09008,21600,3,bienpesca,BIENPESCA,2022
GUERRERO,LA UNION DE ISIDORO MONTES DE OCA,LA MAJAHUA,12,120680133,12068,64800,9,bienpesca,BIENPESCA,2020
GUERRERO,LA UNION DE ISIDORO MONTES DE OCA,LA MAJAHUA,12,120680133,12068,64800,9,bienpesca,BIENPESCA,2021
GUERRERO,LA UNION DE ISIDORO MONTES DE OCA,LA MAJAHUA,12,120680133,12068,64800,9,bienpesca,BIENPESCA,2022
VERACRUZ,TAMPICO ALTO,LA MAJAHUA,NA,NA,NA,698400,97,bienpesca,BIENPESCA,2020
VERACRUZ,TAMPICO ALTO,LA MAJAHUA,NA,NA,NA,1051200,146,bienpesca,BIENPESCA,2021
VERACRUZ,TAMPICO ALTO,LA MAJAHUA,NA,NA,NA,1022400,142,bienpesca,BIENPESCA,2022
JALISCO,JAMAY,LA MALTARANA (LA PALMITA),14,140470003,14047,295200,41,bienpesca,BIENPESCA,2020
JALISCO,JAMAY,LA MALTARANA (LA PALMITA),14,140470003,14047,273600,38,bienpesca,BIENPESCA,2021
JALISCO,JAMAY,LA MALTARANA (LA PALMITA),14,140470003,14047,273600,38,bienpesca,BIENPESCA,2022
VERACRUZ,ACTOPAN,LA MANCHA EL PARAISO,NA,NA,NA,36000,5,bienpesca,BIENPESCA,2020
VERACRUZ,ACTOPAN,LA MANCHA EL PARAISO,NA,NA,NA,36000,5,bienpesca,BIENPESCA,2021
VERACRUZ,ACTOPAN,LA MANCHA EL PARAISO,NA,NA,NA,36000,5,bienpesca,BIENPESCA,2022
TABASCO,CENTRO,LA MANGA,27,270040193,27004,7200,1,bienpesca,BIENPESCA,2020
TABASCO,CENTRO,LA MANGA,27,270040193,27004,7200,1,bienpesca,BIENPESCA,2021
TABASCO,CENTRO,LA MANGA,27,270040193,27004,7200,1,bienpesca,BIENPESCA,2022
SONORA,GUAYMAS,LA MANGA (CAMPO PESQUERO LA MANGA),26,260291298,26029,57600,8,bienpesca,BIENPESCA,2020
SONORA,GUAYMAS,LA MANGA (CAMPO PESQUERO LA MANGA),26,260291298,26029,57600,8,bienpesca,BIENPESCA,2021
SONORA,GUAYMAS,LA MANGA (CAMPO PESQUERO LA MANGA),26,260291298,26029,57600,8,bienpesca,BIENPESCA,2022
VERACRUZ,ALVARADO,LA MANTA,NA,NA,NA,21600,3,bienpesca,BIENPESCA,2020
VERACRUZ,ALVARADO,LA MANTA,NA,NA,NA,21600,3,bienpesca,BIENPESCA,2021
VERACRUZ,ALVARADO,LA MANTA,NA,NA,NA,21600,3,bienpesca,BIENPESCA,2022
JALISCO,LA HUERTA,LA MANZANILLA,14,140430062,14043,273600,38,bienpesca,BIENPESCA,2020
JALISCO,LA HUERTA,LA MANZANILLA,14,140430062,14043,266400,37,bienpesca,BIENPESCA,2021
JALISCO,LA HUERTA,LA MANZANILLA,14,140430062,14043,266400,37,bienpesca,BIENPESCA,2022
PUEBLA,XOCHIAPULCO,LA MANZANILLA,21,212000005,21200,7200,1,bienpesca,BIENPESCA,2020
PUEBLA,XOCHIAPULCO,LA MANZANILLA,21,212000005,21200,7200,1,bienpesca,BIENPESCA,2021
PUEBLA,XOCHIAPULCO,LA MANZANILLA,21,212000005,21200,7200,1,bienpesca,BIENPESCA,2022
JALISCO,LA MANZANILLA DE LA PAZ,LA MANZANILLA DE LA PAZ,14,140570001,14057,7200,1,bienpesca,BIENPESCA,2020
MICHOACAN,AQUILA,LA MANZANILLERA,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2020
MICHOACAN,AQUILA,LA MANZANILLERA,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2021
MICHOACAN,AQUILA,LA MANZANILLERA,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2022
MICHOACAN,LA HUACANA,LA MAQUINA,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2020
MICHOACAN,LA HUACANA,LA MAQUINA,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2021
MICHOACAN,LA HUACANA,LA MAQUINA,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2022
VERACRUZ,TAMPICO ALTO,LA MATA,NA,NA,NA,28800,4,bienpesca,BIENPESCA,2020
VERACRUZ,TAMPICO ALTO,LA MATA,NA,NA,NA,57600,8,bienpesca,BIENPESCA,2021
VERACRUZ,TAMPICO ALTO,LA MATA,NA,NA,NA,43200,6,bienpesca,BIENPESCA,2022
TAMAULIPAS,SAN FERNANDO,LA MEDIA LUNA,28,280350498,28035,79200,11,bienpesca,BIENPESCA,2020
TAMAULIPAS,SAN FERNANDO,LA MEDIA LUNA,28,280350498,28035,72000,10,bienpesca,BIENPESCA,2021
TAMAULIPAS,SAN FERNANDO,LA MEDIA LUNA,28,280350498,28035,72000,10,bienpesca,BIENPESCA,2022
VERACRUZ,HIDALGOTITLAN,LA MERCED,NA,NA,NA,72000,10,bienpesca,BIENPESCA,2020
VERACRUZ,HIDALGOTITLAN,LA MERCED,NA,NA,NA,72000,10,bienpesca,BIENPESCA,2021
VERACRUZ,HIDALGOTITLAN,LA MERCED,NA,NA,NA,72000,10,bienpesca,BIENPESCA,2022
CHIHUAHUA,RIVA PALACIO,LA MESA,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2020
CHIHUAHUA,RIVA PALACIO,LA MESA,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2021
CHIHUAHUA,RIVA PALACIO,LA MESA,NA,NA,NA,7200,1,bienpesca,BIENPESCA,2022
SONORA,NACORI CHICO,LA MESA TRES RIOS,26,260400017,26040,43200,6,bienpesca,BIENPESCA,2020
SONORA,NACORI CHICO,LA MESA TRES RIOS,26,260400017,26040,36000,5,bienpesca,BIENPESCA,2021
VERACRUZ,IXMATLAHUACAN,LA MIEL,NA,NA,NA,21600,3,bienpesca,BIENPESCA,2020
VERACRUZ,IXMATLAHUACAN,LA MIEL,NA,NA,NA,21600,3,bienpesca,BIENPESCA,2021
VERACRUZ,IXMATLAHUACAN,LA MIEL,NA,NA,NA,14400,2,bienpesca,BIENPESCA,2022
MICHOACAN,ALVARO OBREGON,LA MINA,NA,NA,NA,496800,69,bienpesca,BIENPESCA,2020
MICHOACAN,ALVARO OBREGON,LA MINA,NA,NA,NA,806400,112,bienpesca,BIENPESCA,2021
MICHOACAN,ALVARO OBREGON,LA MINA,NA,NA,NA,799200,111,bienpesca,BIENPESCA,2022
MICHOACAN,LAZARO CARDENAS,LA MIRA,NA,NA,NA,36000,5,bienpesca,BIENPESCA,2020
MICHOACAN,LAZARO CARDENAS,LA MIRA,NA,NA,NA,36000,5,bienpesca,BIENPESCA,2021
MICHOACAN,LAZARO CARDENAS,LA MIRA,NA,NA,NA,36000,5,bienpesca,BIENPESCA,2022
SINALOA,MOCORITO,LA MISION,25,250130190,25013,28800,4,bienpesca,BIENPESCA,2020
SINALOA,MOCORITO,LA MISION,25,250130190,25013,43200,6,bienpesca,BIENPESCA,2021
SINALOA,MOCORITO,LA MISION,25,250130190,25013,43200,6,bienpesca,BIENPESCA,2022
SINALOA,MOCORITO,LA MISION,25,250130190,25013,11250,6,bienpesca,BIENPESCA,2023
TAMAULIPAS,MATAMOROS,LA MISION (EL RINCON DEL CHILE),28,280221090,28022,7200,1,bienpesca,BIENPESCA,2020
TAMAULIPAS,MATAMOROS,LA MISION (EL RINCON DEL CHILE),28,280221090,28022,7200,1,bienpesca,BIENPESCA,2021
TAMAULIPAS,MATAMOROS,LA MISION (EL RINCON DEL CHILE),28,280221090,28022,7200,1,bienpesca,BIENPESCA,2022
TAMAULIPAS,MATAMOROS,LA MISION (JOSE QUEVEDO RAMIREZ),28,280221637,28022,7200,1,bienpesca,BIENPESCA,2020
TAMAULIPAS,MATAMOROS,LA MISION (JOSE QUEVEDO RAMIREZ),28,280221637,28022,7200,1,bienpesca,BIENPESCA,2021
TAMAULIPAS,MATAMOROS,LA MISION (JOSE QUEVEDO RAMIREZ),28,280221637,28022,7200,1,bienpesca,BIENPESCA,2022
SONORA,CABORCA,LA MOCHOMERA (LA MORENA),26,260170558,26017,7200,1,bienpesca,BIENPESCA,2020
SONORA,CABORCA,LA MOCHOMERA (LA MORENA),26,260170558,26017,7200,1,bienpesca,BIENPESCA,2021
SONORA,CABORCA,LA MOCHOMERA (LA MORENA),26,260170558,26017,7200,1,bienpesca,BIENPESCA,2022
VERACRUZ,ACULA,LA MOJARRA,NA,NA,NA,424800,59,bienpesca,BIENPESCA,2020
VERACRUZ,ACULA,LA MOJARRA,NA,NA,NA,424800,59,bienpesca,BIENPESCA,2021
VERACRUZ,ACULA,LA MOJARRA,NA,NA,NA,424800,59,bienpesca,BIENPESCA,2022
VERACRUZ,ALVARADO,LA MOJARRA,NA,NA,NA,36000,5,bienpesca,BIENPESCA,2020
VERACRUZ,ALVARADO,LA MOJARRA,NA,NA,NA,36000,5,bienpesca,BIENPESCA,2021
VERACRUZ,ALVARADO,LA MOJARRA,NA,NA,NA,36000,5,bienpesca,BIENPESCA,2022
SINALOA,CULIACAN,LA MOJONERA,25,250060488,25006,14400,2,bienpesca,BIENPESCA,2020
SINALOA,CULIACAN,LA MOJONERA,25,250060993,25006,14400,2,bienpesca,BIENPESCA,2020
SINALOA,CULIACAN,LA MOJONERA,25,250061455,25006,14400,2,bienpesca,BIENPESCA,2020
SINALOA,CULIACAN,LA MOJONERA,25,250061456,25006,14400,2,bienpesca,BIENPESCA,2020
SINALOA,CULIACAN,LA MOJONERA,25,250060488,25006,7200,1,bienpesca,BIENPESCA,2021
SINALOA,CULIACAN,LA MOJONERA,25,250060993,25006,7200,1,bienpesca,BIENPESCA,2021
SINALOA,CULIACAN,LA MOJONERA,25,250061455,25006,7200,1,bienpesca,BIENPESCA,2021
SINALOA,CULIACAN,LA MOJONERA,25,250061456,25006,7200,1,bienpesca,BIENPESCA,2021
SINALOA,CULIACAN,LA MOJONERA,25,250060488,25006,7200,1,bienpesca,BIENPESCA,2022
SINALOA,CULIACAN,LA MOJONERA,25,250060993,25006,7200,1,bienpesca,BIENPESCA,2022
SINALOA,CULIACAN,LA MOJONERA,25,250061455,25006,7200,1,bienpesca,BIENPESCA,2022
SINALOA,CULIACAN,LA MOJONERA,25,250061456,25006,7200,1,bienpesca,BIENPESCA,2022
SINALOA,CULIACAN,LA MOJONERA,25,250060488,25006,1875,1,bienpesca,BIENPESCA,2023
SINALOA,CULIACAN,LA MOJONERA,25,250060993,25006,1875,1,bienpesca,BIENPESCA,2023
SINALOA,CULIACAN,LA MOJONERA,25,250061455,25006,1875,1,bienpesca,BIENPESCA,2023
SINALOA,CULIACAN,LA MOJONERA,25,250061456,25006,1875,1,bienpesca,BIENPESCA,2023
SINALOA,EL FUERTE,LA MOJONERA,25,250100135,25010,14400,2,bienpesca,BIENPESCA,2020
SINALOA,EL FUERTE,LA MOJONERA,25,250100135,25010,14400,2,bienpesca,BIENPESCA,2021
SINALOA,EL FUERTE,LA MOJONERA,25,250100135,25010,14400,2,bienpesca,BIENPESCA,2022
SINALOA,EL FUERTE,LA MOJONERA,25,250100135,25010,3750,2,bienpesca,BIENPESCA,2023
JALISCO,TUXCUECA,LA NOPALERA (RANCHO EL MIRADOR),NA,NA,NA,7200,1,bienpesca,BIENPESCA,2020
JALISCO,TUXCUECA,LA NOPALERA (RANCHO EL MIRADOR),NA,NA,NA,7200,1,bienpesca,BIENPESCA,2021
JALISCO,TUXCUECA,LA NOPALERA (RANCHO EL MIRADOR),NA,NA,NA,7200,1,bienpesca,BIENPESCA,2022
GUERRERO,LA UNION DE ISIDORO MONTES DE OCA,LA NORIA,12,120680054,12068,14400,2,bienpesca,BIENPESCA,2020
GUERRERO,LA UNION DE ISIDORO MONTES DE OCA,LA NORIA,12,120680054,12068,14400,2,bienpesca,BIENPESCA,2021
GUERRERO,LA UNION DE ISIDORO MONTES DE OCA,LA NORIA,12,120680054,12068,14400,2,bienpesca,BIENPESCA,2022
OAXACA,SANTIAGO PINOTEPA NACIONAL,LA NORIA Y MININDACA,20,204820023,20482,64800,9,bienpesca,BIENPESCA,2020
OAXACA,SANTIAGO PINOTEPA NACIONAL,LA NORIA Y MININDACA,20,204820023,20482,64800,9,bienpesca,BIENPESCA,2021
OAXACA,SANTIAGO PINOTEPA NACIONAL,LA NORIA Y MININDACA,20,204820023,20482,64800,9,bienpesca,BIENPESCA,2022
CHIAPAS,COPAINALA,LA NUEVA,07,070210018,07021,7200,1,bienpesca,BIENPESCA,2020
CHIAPAS,COPAINALA,LA NUEVA,07,070210018,07021,7200,1,bienpesca,BIENPESCA,2021
